	ERR2233238	ERR2233239	ERR2233230	ERR2233231	ERR2233232	ERR2233233	ERR2233234	ERR2233235	ERR2233236	ERR2233237	ERR2233259	ERR2233319	ERR2233251	ERR2233229	ERR2233308	ERR2233309	ERR2233304	ERR2233305	ERR2233306	ERR2233307	ERR2233300	ERR2233301	ERR2233303	ERR2233313	ERR2233312	ERR2233258	ERR2233310	ERR2233317	ERR2233316	ERR2233315	ERR2233314	ERR2233252	ERR2233253	ERR2233250	ERR2233318	ERR2233256	ERR2233257	ERR2233254	ERR2233255	ERR2233249	ERR2233248	ERR2233241	ERR2233240	ERR2233243	ERR2233242	ERR2233245	ERR2233244	ERR2233247	ERR2233246	ERR2233278	ERR2233279	ERR2233274	ERR2233275	ERR2233276	ERR2233277	ERR2233270	ERR2233271	ERR2233272	ERR2233273	ERR2233263	ERR2233262	ERR2233261	ERR2233260	ERR2233267	ERR2233266	ERR2233265	ERR2233264	ERR2233269	ERR2233268	ERR2233299	ERR2233296	ERR2233297	ERR2233295	ERR2233292	ERR2233293	ERR2233290	ERR2233291	ERR2233289	ERR2233288	ERR2233285	ERR2233284	ERR2233287	ERR2233286	ERR2233281	ERR2233280	ERR2233283	ERR2233282	ERR2233311	ERR2233320	ERR2233321
ERR2233238	0.0	0.159401635733	0.189660365292	0.128050058418	0.147270537568	0.123595075057	0.172087039222	0.14768390097	0.198459613041	0.173578152526	0.31584178926	0.438787144397	0.184602629621	0.190060693154	0.534053265703	0.499556090657	0.395932594952	0.382735693202	0.372123161057	0.40824923999	0.623289198187	0.708282830804	0.641780302275	0.477470593633	0.3837493085	0.304553441286	0.489602378697	0.339006698207	0.363614444586	0.499051208032	0.421641517769	0.200965624224	0.200520083722	0.214036298625	0.425962232374	0.271711231107	0.238514990805	0.263215719716	0.218482947196	0.224630682578	0.206871198041	0.115957410272	0.0991847955397	0.157511772317	0.135091219045	0.170997742583	0.141364156122	0.155109827473	0.186098570012	0.36630202833	0.320903181982	0.31617255678	0.394746684532	0.328370620059	0.373627507752	0.194674075329	0.212180091571	0.328022651248	0.362027756316	0.270902085474	0.327561518226	0.284350896052	0.285243384283	0.212793135857	0.213181045717	0.282444783371	0.271049508733	0.225629175231	0.215124753268	0.706596574119	0.551412125399	0.545866961369	0.567470955506	0.574132430803	0.559121964493	0.709284009953	0.649721393053	0.701604413553	0.700308281277	0.552473574488	0.561039477091	0.599037846929	0.572883890774	0.556067746721	0.501378249069	0.650210502826	0.569810993129	0.447208213494	0.309175236037	0.317432979645
ERR2233239	0.159401635733	0.0	0.224594773183	0.191827535111	0.120574887848	0.185663902836	0.127591328765	0.185191348572	0.2143045583	0.197630851177	0.287595307731	0.482892898663	0.207197291689	0.210921664618	0.537089393306	0.509842338049	0.434609531327	0.41536437789	0.387707058198	0.355681046654	0.623507561781	0.702882887258	0.646300642281	0.48384305636	0.403700354819	0.230723669109	0.49655511204	0.389685762494	0.411616858601	0.437779812311	0.436774288252	0.223679549886	0.215890535759	0.219509532434	0.460397673209	0.198382891396	0.244035071332	0.191127879759	0.233818301917	0.233465764079	0.208697988248	0.177910396523	0.148758612094	0.198168034247	0.18368397505	0.210121740855	0.186996857066	0.195546470936	0.207183534622	0.41242980239	0.369857313285	0.359192078998	0.437864534127	0.378011890632	0.423424802851	0.248338288589	0.253137497504	0.372069564471	0.386407141718	0.30672154656	0.373465100967	0.312430708802	0.325831127372	0.255031293544	0.258501404622	0.318801559366	0.307152943443	0.260192446279	0.278117932639	0.701163234936	0.558907670278	0.551400797758	0.575277146299	0.57977980728	0.56623006104	0.702551295	0.596474442778	0.695186119778	0.694274365723	0.511800307842	0.571227064529	0.60330077703	0.580980828798	0.586002149629	0.464623914105	0.670627858965	0.59613706821	0.387417513291	0.339948847626	0.343301963633
ERR2233230	0.189660365292	0.224594773183	0.0	0.227947685444	0.215373227473	0.187027626734	0.200121848196	0.133988422363	0.128482548023	0.118911339684	0.363337672714	0.486845743388	0.189773243111	0.196183246694	0.556297167768	0.520438823681	0.394556690168	0.385223058007	0.38555349885	0.425380701269	0.6433220761	0.731953748467	0.662235195288	0.494521609545	0.387666079186	0.24904333763	0.500155755158	0.389944040531	0.419498180605	0.518085907821	0.417528466199	0.115680155907	0.235928879023	0.149427963191	0.484547403645	0.221486960565	0.167288040185	0.276912320916	0.222969906093	0.146413170462	0.135646345583	0.196151602291	0.181487837041	0.150261434908	0.164984106903	0.125125234697	0.170162355684	0.161574757579	0.127275906198	0.396027299501	0.348283085955	0.333514961163	0.400746633439	0.354411332747	0.408439706337	0.214085709025	0.217591930321	0.337733914763	0.374742092074	0.221974003949	0.367157332339	0.214829090079	0.266167938371	0.228583349032	0.24575983595	0.227738937637	0.221161702857	0.219398540136	0.249777907441	0.733166689711	0.565380659662	0.559013499231	0.569799829086	0.584219175428	0.574851163261	0.712829784662	0.661365590124	0.704861461331	0.70266857903	0.589896181475	0.599769116227	0.61969570941	0.600256708639	0.599277222818	0.545403425334	0.687818984861	0.616799889935	0.454391309967	0.336996941204	0.326258977115
ERR2233231	0.128050058418	0.191827535111	0.227947685444	0.0	0.161331635564	0.121376459066	0.205994372526	0.174657757393	0.244376032859	0.217003279086	0.292581233156	0.43155518341	0.220423266969	0.228672998771	0.557267152541	0.524221795077	0.420891558073	0.415115978929	0.400329753072	0.430786640785	0.654310298638	0.725027916028	0.674344280286	0.501114576318	0.417721883996	0.348540510936	0.515600771623	0.338359191485	0.382715121133	0.522547261731	0.461904170832	0.243381901034	0.225512247379	0.261870000408	0.436503141192	0.317125437605	0.286507101712	0.303865344686	0.264998337019	0.276468152402	0.255361745769	0.11112048773	0.139669084271	0.170286514773	0.141187755186	0.201115506761	0.144951703231	0.168279767995	0.223944565231	0.352463574843	0.308069036341	0.331856618005	0.378211445554	0.314692317404	0.355908231728	0.212148718159	0.24447311786	0.32208340105	0.390410008193	0.295905141475	0.313755567784	0.312428829335	0.290749203273	0.243104945383	0.231909512292	0.297552735536	0.285153776409	0.258035687553	0.238042807871	0.720776120815	0.586315999572	0.582285084572	0.604201792922	0.609924949178	0.595017286327	0.734047630366	0.670244339354	0.726844344475	0.727128337743	0.563784935287	0.579924882794	0.633887225902	0.610565844275	0.556153694896	0.51322663487	0.642332290752	0.561425311855	0.473573374358	0.329148073219	0.339505120024
ERR2233232	0.147270537568	0.120574887848	0.215373227473	0.161331635564	0.0	0.155537055967	0.114343917752	0.171225024697	0.227179052672	0.205915952021	0.262099396628	0.46037615224	0.220812321925	0.217020141344	0.540247637096	0.509809984307	0.414927436919	0.404290786076	0.389234628369	0.351436204014	0.63429527992	0.712741033831	0.655553742557	0.48384680341	0.40521200241	0.247130265664	0.499395504523	0.363557939173	0.390462964937	0.439865080218	0.44449758509	0.231294881317	0.230433858371	0.24367906478	0.442154961516	0.217674494574	0.267189092418	0.202759299151	0.258777299119	0.256328674569	0.237690533386	0.146735809006	0.149909269444	0.180543026071	0.162334060576	0.197112809182	0.166735308806	0.185112657089	0.211927132105	0.385232932805	0.339127120549	0.342757653476	0.404909855861	0.350545335802	0.391835728922	0.228024401168	0.243610285719	0.346786189989	0.386090862409	0.292192105771	0.347206468448	0.303305753792	0.305171043584	0.243241773576	0.238400285354	0.299959180053	0.29024006855	0.256102483438	0.253811828462	0.711192022711	0.569257951942	0.565441982791	0.586969674566	0.593268532517	0.579355711507	0.713547217757	0.603094104082	0.705752233794	0.705398163115	0.500470929921	0.573105472574	0.616231800957	0.595194282301	0.572060441029	0.449523307576	0.659700517939	0.579010528385	0.388256497475	0.329621192743	0.338109565854
ERR2233233	0.123595075057	0.185663902836	0.187027626734	0.121376459066	0.155537055967	0.0	0.178722192127	0.137921650201	0.202828166406	0.174629647457	0.306569041446	0.434607834853	0.201644431994	0.210367690076	0.557673787919	0.524564336995	0.410439961187	0.404012562164	0.394200501734	0.429772481315	0.649536267138	0.729868002268	0.670131697984	0.49965605112	0.406164332147	0.319766530003	0.514405703154	0.334434944003	0.382828225177	0.523560271207	0.44837390571	0.201405998174	0.223008469513	0.219760091745	0.442827354109	0.288132383702	0.248392941847	0.285602623787	0.248484824174	0.233614078184	0.212837036614	0.105426178263	0.128052708531	0.129744886757	0.106836501033	0.160031172515	0.114908482054	0.137121787033	0.18695001332	0.349168646443	0.306373400802	0.324377349825	0.370669712261	0.313889058074	0.361110224562	0.189910547906	0.218004022432	0.309974987	0.378868536168	0.261343878519	0.310086296513	0.276475235701	0.263316356113	0.225994062447	0.2210914716	0.263989357347	0.250082117856	0.231084361026	0.231182418597	0.727654447498	0.581966692626	0.576353671005	0.599351262042	0.605040014264	0.590632097092	0.732091569541	0.670872371696	0.724608121398	0.724233091787	0.572437406004	0.585438008446	0.62907672156	0.604511054771	0.556978771663	0.519761108704	0.649773590118	0.567428517229	0.47031656173	0.31514585936	0.321579608785
ERR2233234	0.172087039222	0.127591328765	0.200121848196	0.205994372526	0.114343917752	0.178722192127	0.0	0.166437920941	0.203178883565	0.181235856755	0.288856485427	0.473574274557	0.214813111453	0.208712498372	0.545240821046	0.516524461181	0.424807825204	0.406343443563	0.396244320367	0.344684342025	0.632620193366	0.716805686579	0.656425685862	0.487496710517	0.407772849247	0.201781393634	0.502591480259	0.388496361729	0.404985278459	0.429447910657	0.438703448163	0.206094205783	0.231538873713	0.2168157612	0.457154740208	0.171842550958	0.240504415967	0.171839770941	0.243791622766	0.228803391817	0.210777587205	0.180955526188	0.16599021889	0.181891643428	0.173241057509	0.182467419779	0.171086374787	0.181161668167	0.191598501182	0.415274592284	0.371648024749	0.36312881931	0.432914207756	0.381793384555	0.426421826321	0.238908919425	0.240041885322	0.371643706232	0.394086492391	0.28421163287	0.369655142707	0.288486951928	0.303417702569	0.247289231835	0.255418424026	0.297214730827	0.28407130047	0.243940505085	0.269022462367	0.715774971301	0.570929779864	0.563976094411	0.58279234599	0.587563328247	0.57737460038	0.705646988962	0.586370172139	0.697749738222	0.697168440628	0.506742307198	0.582691484594	0.615023271241	0.591740001819	0.592363903699	0.45702902341	0.67971598694	0.602406581767	0.376298212796	0.335429323086	0.337997343587
ERR2233235	0.14768390097	0.185191348572	0.133988422363	0.174657757393	0.171225024697	0.137921650201	0.166437920941	0.0	0.139795857294	0.117588409505	0.344765261852	0.471707944738	0.18494790038	0.185608254763	0.562461504792	0.531030301846	0.408114146111	0.399466338629	0.395101625101	0.434708430748	0.645978214755	0.731682342251	0.668034372528	0.503402487004	0.401548855809	0.26845066616	0.513259665467	0.373906719058	0.407221901782	0.525710822976	0.435230679669	0.147572738376	0.204401522374	0.161481402156	0.47135919742	0.236212875498	0.185531682351	0.265678643854	0.210092945086	0.174133381409	0.153704955082	0.146425620224	0.137915188036	0.118085198785	0.11675064462	0.10837704256	0.117670147476	0.120244859721	0.12420146675	0.386438636116	0.337375455674	0.336447630116	0.399499257939	0.348362824748	0.400391806124	0.199352480032	0.209070138903	0.338286896839	0.379403860853	0.234751416016	0.348197830046	0.236519223556	0.263890181826	0.21765905544	0.222915602558	0.24576749079	0.233058718715	0.215436981808	0.249950213578	0.731374065748	0.575499241278	0.567791063125	0.583091136692	0.592796693105	0.58309118587	0.72214826289	0.663660420805	0.713602579483	0.712521874146	0.584499136323	0.594761029203	0.623857078003	0.599534439351	0.590098877951	0.537263119991	0.679338546068	0.606350183401	0.466779424095	0.326943519224	0.327235783968
ERR2233236	0.198459613041	0.2143045583	0.128482548023	0.244376032859	0.227179052672	0.202828166406	0.203178883565	0.139795857294	0.0	0.106643037669	0.392070872157	0.51018500687	0.198398959547	0.191156358195	0.559952556479	0.527113752146	0.414806285094	0.398511493196	0.389663121253	0.432605990072	0.641817272385	0.731763363082	0.660592213732	0.502441096395	0.390310480951	0.227270920099	0.504580342631	0.409492013542	0.435258551634	0.521364562993	0.41696806457	0.11964552116	0.229187368774	0.123753798225	0.501145327639	0.202013946592	0.136136868172	0.268659399608	0.205243302625	0.12335435677	0.124011980517	0.210566365865	0.188999839071	0.166028292409	0.18035600055	0.135562973971	0.18120929637	0.169135056511	0.101593740845	0.426222608699	0.377933109292	0.359971103089	0.434449387556	0.386016699981	0.439891304396	0.237716090703	0.234200208184	0.366177784088	0.382658586194	0.240985623604	0.3910354831	0.232211995629	0.290193990566	0.246585971094	0.266442500044	0.246134747887	0.24119620508	0.233065932796	0.278046122086	0.732028190804	0.56305359433	0.556966793469	0.565929960197	0.579926894217	0.572110818756	0.709890721671	0.659250924107	0.700998379935	0.699748200743	0.602333906245	0.604624778555	0.617541335316	0.593998475677	0.617437505112	0.559388574637	0.704063373205	0.635193945049	0.456515586185	0.348509496762	0.335943077461
ERR2233237	0.173578152526	0.197630851177	0.118911339684	0.217003279086	0.205915952021	0.174629647457	0.181235856755	0.117588409505	0.106643037669	0.0	0.375844255708	0.492342915994	0.193255666689	0.186617724538	0.560590936026	0.525783274438	0.407428140978	0.391385002359	0.386459334887	0.431509712134	0.641941355705	0.733446828404	0.661550618201	0.500106178458	0.389282978367	0.241746249705	0.505290839803	0.393587554483	0.421680495173	0.522139317061	0.418333029593	0.118366345226	0.224086263671	0.125668097459	0.48435480093	0.210722641253	0.151787081335	0.266257735232	0.201672090433	0.133556030987	0.123953390146	0.185313474752	0.163286061719	0.148954958196	0.157046905392	0.120760485848	0.158507788677	0.147043301865	0.101827401066	0.415134631361	0.367121499647	0.355030568353	0.424820255864	0.375116507245	0.429295741118	0.224045900884	0.222818509455	0.359921216553	0.385604438595	0.241858912049	0.379059525802	0.234741186399	0.282712973451	0.233241176702	0.251046545352	0.248427973253	0.241434144275	0.224702317433	0.259713366999	0.732143986808	0.5669978805	0.558487861519	0.57077816078	0.58204906916	0.574045866468	0.712046389425	0.661430540169	0.703296509973	0.702090569662	0.595148052057	0.597558446877	0.617677881687	0.592766218778	0.60630302246	0.550042758042	0.69360168277	0.623696612338	0.458518979973	0.331624962658	0.330498164721
