	ERR2233238	ERR2233239	ERR2233230	ERR2233231	ERR2233232	ERR2233233	ERR2233234	ERR2233235	ERR2233236	ERR2233237	ERR2233259	ERR2233319	ERR2233251	ERR2233229	ERR2233308	ERR2233309	ERR2233304	ERR2233305	ERR2233306	ERR2233307	ERR2233300	ERR2233301	ERR2233303	ERR2233313	ERR2233312	ERR2233258	ERR2233310	ERR2233317	ERR2233316	ERR2233315	ERR2233314	ERR2233252	ERR2233253	ERR2233250	ERR2233318	ERR2233256	ERR2233257	ERR2233254	ERR2233255	ERR2233249	ERR2233248	ERR2233241	ERR2233240	ERR2233243	ERR2233242	ERR2233245	ERR2233244	ERR2233247	ERR2233246	ERR2233278	ERR2233279	ERR2233274	ERR2233275	ERR2233276	ERR2233277	ERR2233270	ERR2233271	ERR2233272	ERR2233273	ERR2233263	ERR2233262	ERR2233261	ERR2233260	ERR2233267	ERR2233266	ERR2233265	ERR2233264	ERR2233269	ERR2233268	ERR2233299	ERR2233296	ERR2233297	ERR2233295	ERR2233292	ERR2233293	ERR2233290	ERR2233291	ERR2233289	ERR2233288	ERR2233285	ERR2233284	ERR2233287	ERR2233286	ERR2233281	ERR2233280	ERR2233283	ERR2233282	ERR2233311	ERR2233320	ERR2233321
ERR2233238	0.0	0.654468521844	0.682612368872	0.650773818514	0.656461354839	0.658699282818	0.67099705221	0.658626800577	0.669863732695	0.669244946598	0.737162925654	0.812973871286	0.684673659333	0.682724045485	0.826262204917	0.825872646057	0.799023354737	0.79324700996	0.799273350735	0.815680465664	0.883054867866	0.909632380498	0.868930156821	0.825945085587	0.802777730972	0.712144324061	0.832645491173	0.804357592383	0.876562876147	0.854831682821	0.815118143755	0.680118680584	0.689048482519	0.669058628052	0.819482330965	0.709861253223	0.696965231487	0.701365105208	0.691685908232	0.688193098441	0.675683631557	0.653611309249	0.63262636824	0.672310619016	0.654322930713	0.669949280537	0.661784758709	0.651431123313	0.666448446216	0.753408210898	0.735837152092	0.75794487329	0.763522950221	0.748013450614	0.767769521938	0.676842288235	0.680064984199	0.741627692797	0.758651548473	0.729026900009	0.73313535668	0.733711439089	0.726660024906	0.696121241404	0.686475893337	0.723196356799	0.723556312406	0.685752648065	0.69168828682	0.894921771955	0.850837917202	0.846770055242	0.841065785941	0.841492897918	0.840187453715	0.914409627491	0.950036559143	0.923648459519	0.919919675274	0.867644245788	0.849909054756	0.855495818898	0.852697604825	0.851407945324	0.85504567429	0.855581351353	0.85165412154	0.826970308575	0.764306016349	0.761269333323
ERR2233239	0.654468521844	0.0	0.692911825641	0.6720153771	0.654669150538	0.680011163694	0.65605192663	0.673188614168	0.684634078724	0.679154933668	0.731446799959	0.82898290164	0.6987027583	0.692634543453	0.82709169348	0.831168737254	0.808785925652	0.807784680408	0.813135963462	0.809671622464	0.886504244526	0.912147859295	0.87778469755	0.838147191508	0.818403995279	0.689649597862	0.841539112262	0.816515452951	0.883580658985	0.842004317736	0.828964258602	0.698236570097	0.699074700743	0.678574346174	0.831147306264	0.685381872461	0.707690700047	0.681733072758	0.699864864216	0.697489793759	0.685378713979	0.679270859541	0.650052049352	0.683931942478	0.674846609154	0.686727624174	0.679376065581	0.665849565963	0.677792726993	0.763589569286	0.750566577525	0.771072940557	0.777776197657	0.761709429719	0.783075178165	0.693317795218	0.698784149234	0.75771630343	0.767583918431	0.739564855807	0.7481472961	0.741783768338	0.740451576544	0.710895396688	0.708444131721	0.732433171455	0.734279553421	0.703070806987	0.721656462161	0.895968721304	0.857422423802	0.851682201824	0.849148781461	0.847590087968	0.847041972421	0.917505511753	0.950019363668	0.92486053079	0.924100130708	0.859658833921	0.859135710994	0.860419976323	0.860429836642	0.857751821903	0.848485654966	0.863793192868	0.861177483922	0.816592611934	0.777224390395	0.775127665853
ERR2233230	0.682612368872	0.692911825641	0.0	0.699101721979	0.686432859225	0.680068750484	0.680998252889	0.663779609388	0.659823244778	0.658209111289	0.767114923363	0.84193549181	0.703323831625	0.68602829081	0.837928746343	0.839047943254	0.812633725016	0.809490820206	0.813529833907	0.829378670073	0.888446489979	0.91442166803	0.875439378351	0.835873505998	0.812027981172	0.689677996914	0.838181163272	0.833637895905	0.892031409931	0.859679619578	0.821539144737	0.662941376356	0.710878677071	0.654708414075	0.845596180522	0.684189409281	0.677406035486	0.708375090496	0.705993002896	0.661609934387	0.657490295149	0.696856667715	0.676885796073	0.67617658327	0.673976158402	0.66736284467	0.675177451041	0.658887927158	0.653082232389	0.776493948176	0.761156140339	0.77160234224	0.778649640232	0.771372824485	0.796000183404	0.694471082167	0.689062474639	0.755844808054	0.764803735891	0.71813803181	0.754489596105	0.708728151395	0.722961820167	0.705711911415	0.703995214679	0.707127580739	0.708817825736	0.685568177328	0.71953878675	0.899287062702	0.855111870844	0.852968070449	0.848229422925	0.847387661022	0.848522343664	0.916662522771	0.950301076074	0.922336253432	0.919798657783	0.881416006413	0.864553942878	0.861949454146	0.86101974665	0.869930911919	0.873978861112	0.870516261788	0.870192747447	0.838275252657	0.771003910048	0.755475368348
ERR2233231	0.650773818514	0.6720153771	0.699101721979	0.0	0.665001915373	0.658096296158	0.682300965741	0.665329931468	0.693277561607	0.683728424491	0.732302172628	0.816199709315	0.693248604068	0.694030076997	0.835356433831	0.838242436569	0.809591529589	0.804563733559	0.811166015913	0.82781909964	0.893156259887	0.914039374994	0.878256719697	0.84027526225	0.818243641373	0.732872139507	0.841011357375	0.810685186407	0.881983018528	0.862614908138	0.830680603303	0.704242471602	0.689936829628	0.69358052557	0.822574227984	0.724348547825	0.716095086902	0.720298745767	0.700216830822	0.710497682853	0.697989729008	0.65943325152	0.645754147865	0.677392400935	0.659704392985	0.680385945011	0.66582305677	0.659622579374	0.679345473114	0.753137707458	0.72998042007	0.770305364808	0.764236262491	0.744425883569	0.764516533174	0.681870880611	0.689452561356	0.750417243235	0.767648548365	0.737110303852	0.731446814297	0.739166134218	0.732815902425	0.704043413641	0.690588755908	0.732413225609	0.729258492127	0.695498035053	0.700774815163	0.899964195693	0.859767792941	0.855381024491	0.85146426044	0.849881670091	0.850145980103	0.920422555081	0.952456864179	0.928656614148	0.92461636046	0.874862980826	0.859979039155	0.864374138914	0.862964600875	0.857321591097	0.862202420682	0.862938844777	0.857246085096	0.837323902261	0.776001212003	0.772929746754
ERR2233232	0.656461354839	0.654669150538	0.686432859225	0.665001915373	0.0	0.662881832697	0.64313036435	0.660239221504	0.680787111682	0.672792440913	0.716090763975	0.807962331554	0.700237606754	0.689331860117	0.821983543623	0.82102887263	0.800160228637	0.798809782088	0.801909849725	0.801000399401	0.883158677506	0.908746284279	0.869702604492	0.829524344971	0.809993788415	0.681113849569	0.834721306661	0.801647569894	0.872321554998	0.831901595479	0.822095925846	0.688645510202	0.697053783467	0.675743550722	0.816885722149	0.680740979644	0.703625914755	0.676619897968	0.704864299899	0.694172600684	0.686780590742	0.66218937324	0.652017106334	0.669814038344	0.663269364782	0.67378778267	0.664119265109	0.657982421545	0.669271727769	0.745995109868	0.736015307562	0.758717914599	0.760744121118	0.747387896371	0.768848072657	0.688944022561	0.692755304057	0.738564331528	0.753497263813	0.729678261699	0.736226536926	0.728762191148	0.727802219106	0.700922195998	0.696712987873	0.718107043487	0.720259477214	0.693339716359	0.695510240395	0.891847310508	0.852164171222	0.846430994563	0.84384264478	0.844849837072	0.843216213126	0.913241672133	0.947025587867	0.921794801687	0.918670656009	0.849148708102	0.851183879626	0.856842230854	0.855338407648	0.852364765369	0.839162318624	0.855081992727	0.850881138263	0.806472680146	0.761874414517	0.756999083796
ERR2233233	0.658699282818	0.680011163694	0.680068750484	0.658096296158	0.662881832697	0.0	0.669284236441	0.656622720447	0.675525937696	0.66633853949	0.739164955089	0.816102454162	0.696546044147	0.692999702142	0.832244468078	0.831058913912	0.808004594806	0.802605297857	0.806401464542	0.822547805179	0.889704561403	0.915092615424	0.877309274722	0.834968067289	0.81258361397	0.717061783381	0.838778031172	0.80749225425	0.879623060412	0.858716309547	0.823523022503	0.687196568107	0.698020227196	0.675716561083	0.821636193536	0.7130852334	0.699811703023	0.711334915655	0.708379237885	0.689928670221	0.682922035568	0.656492677801	0.650457839767	0.656791054255	0.648499513816	0.66261743688	0.653517769245	0.657065998624	0.666400871027	0.755111063735	0.738906436652	0.762011811399	0.761325317474	0.744727917797	0.766488802676	0.678411528923	0.684080460927	0.741182801537	0.759658989247	0.721378878707	0.73004430616	0.723849648517	0.722254308279	0.702876107047	0.69114765609	0.714338792977	0.713773649587	0.689266222961	0.702404240607	0.899716841767	0.858447865334	0.853269315428	0.848293766052	0.84830193907	0.849565810814	0.918743288157	0.950903426136	0.926388487702	0.925118026912	0.87355038854	0.856995648705	0.863219995122	0.861835299581	0.859654422692	0.863113699501	0.86282866979	0.859408717454	0.834223739352	0.76400784907	0.755723708381
ERR2233234	0.67099705221	0.65605192663	0.680998252889	0.682300965741	0.64313036435	0.669284236441	0.0	0.665780118731	0.670593716176	0.667486807634	0.732767702692	0.823086955647	0.704366935264	0.691534440725	0.82409558131	0.823156094432	0.803798636802	0.800014141052	0.805560336274	0.801816369332	0.882658371874	0.908425885985	0.868682714862	0.831071309979	0.811332603651	0.668593343225	0.833886167812	0.810618425192	0.88017654208	0.831536682767	0.820867100799	0.683778981951	0.704007262081	0.666076974831	0.827972431533	0.664478928865	0.69216548545	0.669937320952	0.702788646308	0.682432724429	0.673001334521	0.676171422427	0.667264070331	0.672633384408	0.669925813892	0.670083419183	0.671470309593	0.656441330809	0.666448444156	0.763144146792	0.750451565736	0.767169930373	0.769623773706	0.7597361547	0.781212888856	0.693937559675	0.691658727223	0.748832360171	0.757526032776	0.722894648459	0.744878720022	0.723547303156	0.725413826276	0.707336300757	0.703261951487	0.715998357383	0.713998162475	0.69514684108	0.712149057196	0.891873401873	0.850728631063	0.847077771109	0.841810820451	0.842867473858	0.843134558975	0.912840585364	0.945641069851	0.920109044823	0.918211182355	0.856610866536	0.851839856752	0.857874602075	0.854906508009	0.855450862731	0.843585103246	0.85933991153	0.858284463116	0.809238133402	0.764688067348	0.753772339116
ERR2233235	0.658626800577	0.673188614168	0.663779609388	0.665329931468	0.660239221504	0.656622720447	0.665780118731	0.0	0.652002567262	0.64936559417	0.749671886446	0.835861804299	0.691285497772	0.682505893598	0.837848065105	0.840448015334	0.81528658245	0.809737785553	0.81490173511	0.829904843413	0.889537337493	0.914634413558	0.876167137997	0.840213279065	0.818474875381	0.690051468037	0.843692146662	0.824929540269	0.885994996875	0.862754003981	0.826518481504	0.669173154033	0.69088802836	0.651110755795	0.841124002901	0.689801147532	0.676451511486	0.700108008089	0.69365718125	0.672324472961	0.667164726082	0.667577883022	0.650731806819	0.655952976063	0.650333106907	0.652821225753	0.648396480568	0.641101710089	0.639456885068	0.758083489555	0.745014515154	0.771130675939	0.768151352452	0.752669615726	0.779691231096	0.679156368774	0.677242577109	0.744957312629	0.759744608244	0.711165062218	0.736095768294	0.709645830944	0.716154497039	0.695313950512	0.69096324481	0.706987466504	0.701611916763	0.679325249721	0.712415309832	0.898479502994	0.858041711696	0.852506485617	0.84768517274	0.847814355847	0.848769972291	0.917103651518	0.952022257174	0.922714289812	0.920948762713	0.878068261622	0.86083600689	0.862885017229	0.863158654421	0.864803384356	0.867385920848	0.867186993819	0.865784578469	0.84032989745	0.774812741514	0.75958605685
ERR2233236	0.669863732695	0.684634078724	0.659823244778	0.693277561607	0.680787111682	0.675525937696	0.670593716176	0.652002567262	0.0	0.647603663912	0.764872224284	0.84382099894	0.702050451083	0.686449250577	0.835120774074	0.838765947943	0.813455280487	0.812158770284	0.814169638261	0.828062520789	0.886845520544	0.912194445442	0.872525021754	0.837229916232	0.817007846393	0.679031571245	0.84062390877	0.826991961871	0.887443299323	0.859688756328	0.82166027591	0.655059148136	0.702861578829	0.640637755461	0.846969576253	0.679384564941	0.666044787642	0.699790076679	0.699637430706	0.651858872524	0.650001306394	0.686937794045	0.668153898348	0.664166770994	0.662460700914	0.654027482318	0.662679402486	0.648598179873	0.640469336506	0.772299853869	0.759324761089	0.769489226304	0.776392636733	0.768328777037	0.789980134213	0.688492424985	0.686911841514	0.751997763889	0.758482414724	0.710980555733	0.744448635459	0.705854609034	0.718751711391	0.702483694844	0.705986875109	0.70469458648	0.703567836175	0.687146085691	0.722735296715	0.897854302745	0.851850563675	0.849836638879	0.84394920348	0.844252543028	0.844056497528	0.913927618174	0.950028621751	0.920807897922	0.917517314378	0.878187470767	0.860451839391	0.860983057104	0.85924524422	0.866235212417	0.86883278555	0.867221890541	0.865911638928	0.839564933304	0.771493817042	0.757232247051
ERR2233237	0.669244946598	0.679154933668	0.658209111289	0.683728424491	0.672792440913	0.66633853949	0.667486807634	0.64936559417	0.647603663912	0.0	0.761094305032	0.841806972778	0.693227109516	0.682112023978	0.834637267051	0.837444582884	0.810196040785	0.808115179542	0.80936015982	0.827493699216	0.887293707311	0.914179311311	0.874922037084	0.834973871799	0.810017709846	0.682325764375	0.836309638847	0.831041920194	0.891681897703	0.85914425232	0.819367199352	0.65687791124	0.701554527033	0.643680357916	0.84458917655	0.679924182636	0.666247035016	0.702116708999	0.697488370772	0.657853048903	0.647067201509	0.680859736755	0.660487850454	0.664904270983	0.659981712475	0.655790644429	0.664032907974	0.644303194641	0.640774975916	0.774439252447	0.760513868634	0.773557716593	0.780781812719	0.769533449337	0.796134543354	0.685723025577	0.685852967585	0.757852484013	0.767168695886	0.715280948876	0.749997336948	0.712530180381	0.724462142963	0.700905720286	0.701532686539	0.709694976811	0.70890927769	0.686286116275	0.718502428529	0.89849559081	0.854187589684	0.849396791893	0.84645073604	0.843340328714	0.844848191992	0.914682228374	0.949510013036	0.920175849266	0.920081388476	0.879704239826	0.862656328674	0.861222207144	0.859101279143	0.866383620396	0.869696538922	0.869298629949	0.86775612355	0.836721013858	0.768863549159	0.758120082142
