	ERR2233238	ERR2233239	ERR2233230	ERR2233231	ERR2233232	ERR2233233	ERR2233234	ERR2233235	ERR2233236	ERR2233237	ERR2233259	ERR2233319	ERR2233251	ERR2233229	ERR2233308	ERR2233309	ERR2233304	ERR2233305	ERR2233306	ERR2233307	ERR2233300	ERR2233301	ERR2233303	ERR2233313	ERR2233312	ERR2233258	ERR2233310	ERR2233317	ERR2233316	ERR2233315	ERR2233314	ERR2233252	ERR2233253	ERR2233250	ERR2233318	ERR2233256	ERR2233257	ERR2233254	ERR2233255	ERR2233249	ERR2233248	ERR2233241	ERR2233240	ERR2233243	ERR2233242	ERR2233245	ERR2233244	ERR2233247	ERR2233246	ERR2233278	ERR2233279	ERR2233274	ERR2233275	ERR2233276	ERR2233277	ERR2233270	ERR2233271	ERR2233272	ERR2233273	ERR2233263	ERR2233262	ERR2233261	ERR2233260	ERR2233267	ERR2233266	ERR2233265	ERR2233264	ERR2233269	ERR2233268	ERR2233299	ERR2233296	ERR2233297	ERR2233295	ERR2233292	ERR2233293	ERR2233290	ERR2233291	ERR2233289	ERR2233288	ERR2233285	ERR2233284	ERR2233287	ERR2233286	ERR2233281	ERR2233280	ERR2233283	ERR2233282	ERR2233311	ERR2233320	ERR2233321
ERR2233238	0.0	0.157730095723	0.189220473871	0.131941221626	0.146885964749	0.12645628299	0.173029182919	0.146531840166	0.197471623358	0.17034936493	0.316738908762	0.437044684941	0.183938951755	0.186445597449	0.530663470319	0.496410210434	0.396229847234	0.380649030873	0.369725559568	0.405525867874	0.621785202578	0.704942068784	0.639221865477	0.471947535973	0.383097582397	0.302679626809	0.487097526006	0.34092126922	0.359918749785	0.495429813417	0.418722501011	0.198970306238	0.197648644039	0.207692853632	0.423434509591	0.268859294451	0.235948637395	0.255669295358	0.214508756596	0.223216131231	0.205368971708	0.115835490702	0.0984751713026	0.158958090139	0.139954858963	0.173255195099	0.14471643997	0.158243829307	0.18615942228	0.372495389113	0.323500484406	0.318513221308	0.398858681754	0.331775399309	0.376684039053	0.200512172366	0.21353042317	0.327603479847	0.362782085239	0.272233255847	0.328172469743	0.281535207677	0.284846012263	0.214437518336	0.215108135134	0.282455852151	0.270636680265	0.223723985927	0.214801178317	0.704262873235	0.547887910457	0.542346489393	0.563626650449	0.568966065832	0.553775258634	0.705712821506	0.647604464876	0.697650865631	0.696829772269	0.553498857802	0.559403808984	0.595928770133	0.571420802242	0.557210809384	0.501891469658	0.651795862967	0.569067053514	0.446547820421	0.309311599469	0.318452632303
ERR2233239	0.157730095723	0.0	0.223023566659	0.194495691697	0.127293579954	0.184025912485	0.130843325799	0.182799021704	0.214188677799	0.196742260533	0.287834608698	0.481908361872	0.204391407	0.207479256637	0.538001211046	0.511663002343	0.435261958103	0.416971130625	0.390163281831	0.35915410235	0.624346543796	0.703497521409	0.645935441118	0.48238742642	0.405163287319	0.230141612416	0.49820232438	0.392460088124	0.409382593229	0.440180326783	0.436812256714	0.221512307526	0.212595383336	0.213821522132	0.461859779887	0.198557427495	0.241112861427	0.187810946026	0.231023848888	0.228844489422	0.20583111465	0.180712907531	0.149377489752	0.197483604962	0.185744398515	0.210298405493	0.187997605207	0.195924415346	0.206145125636	0.418567623175	0.371749227112	0.360153980934	0.441566909151	0.380790004269	0.426543153288	0.249482992884	0.251619839369	0.371693306055	0.389045070786	0.303377881402	0.372188834923	0.307047050911	0.322853194221	0.253086899113	0.257179444174	0.314157054974	0.303310553523	0.256604852358	0.280611624747	0.703342918542	0.558470944503	0.550414546045	0.573382479289	0.576902223522	0.563914393046	0.700987952993	0.597990596123	0.693309613918	0.692556119125	0.515628213557	0.573000390521	0.603346090983	0.582215180209	0.58838930315	0.468295066357	0.673481027918	0.596138918782	0.390544495928	0.341939015712	0.344264549483
ERR2233230	0.189220473871	0.223023566659	0.0	0.228134413858	0.218416751966	0.187448157342	0.19928931079	0.136783705192	0.123963399255	0.117315849563	0.359531420313	0.483251388662	0.193592286584	0.19446234925	0.556779960347	0.52186340193	0.396087191374	0.385447564616	0.385179023641	0.424872566519	0.64741421316	0.732599659513	0.663788533058	0.493034301582	0.390923056993	0.24789655921	0.502045503746	0.389358392248	0.416810767427	0.518833010095	0.417975424927	0.111928864934	0.237038863959	0.14371454579	0.480752934183	0.221275502002	0.163391127989	0.276632412789	0.223771293635	0.145315330346	0.138082757409	0.195875219748	0.18211591718	0.150354992559	0.164343215784	0.127147438582	0.170966470658	0.162114257246	0.125280258521	0.398455416196	0.350191967711	0.338439666527	0.403200691481	0.354024185393	0.409093080105	0.217739859633	0.220874245354	0.337171989416	0.3758363908	0.222466764578	0.36675410788	0.213048229329	0.268170624172	0.229831410132	0.243014681979	0.228848531027	0.22059043464	0.218531365246	0.24908653994	0.735258561763	0.566006837953	0.560821036117	0.570321782251	0.582237095538	0.574613201348	0.714044358527	0.662414190771	0.704020710869	0.702962791361	0.592256963132	0.60111737755	0.621741225663	0.605123240294	0.601852505289	0.546188046197	0.690168255544	0.615145404551	0.457618333132	0.336601582873	0.328438602262
ERR2233231	0.131941221626	0.194495691697	0.228134413858	0.0	0.160416652369	0.115958252055	0.205781030974	0.17189610467	0.242543993628	0.215164371587	0.289872164728	0.4269175118	0.222049466288	0.230386173723	0.559426169641	0.525544547213	0.419926211943	0.416522207638	0.402895461904	0.433515542361	0.65612085177	0.727579289833	0.677779712604	0.501915883057	0.422554673442	0.35030407892	0.518334806413	0.337617601638	0.37985682412	0.524145229265	0.464224568874	0.241296386065	0.22755910407	0.256826628991	0.435413489961	0.316700264681	0.284587104939	0.300586125088	0.264918095069	0.276041513482	0.256023991258	0.112903080804	0.137318195313	0.170757190371	0.13796627784	0.199409843902	0.144191364685	0.168401983931	0.223757488527	0.352675018191	0.305711836421	0.333261573104	0.377385881636	0.31382180704	0.355627626086	0.215648895676	0.243928671931	0.315713259861	0.392614485974	0.292261458183	0.310968904397	0.306305219736	0.28437731152	0.243756709335	0.234017354774	0.294616027849	0.282200127381	0.253952742393	0.237066868734	0.723822846964	0.588636465278	0.584962578989	0.606499579294	0.611134459787	0.596126995148	0.734793082632	0.67322786811	0.727913529236	0.728413449445	0.566487063106	0.582150052864	0.636170222214	0.612209304916	0.557654670956	0.517167633092	0.643551162772	0.559534018034	0.477667500053	0.32809610808	0.340813840783
ERR2233232	0.146885964749	0.127293579954	0.218416751966	0.160416652369	0.0	0.154649313329	0.117272502431	0.172167723481	0.229626578873	0.207081933822	0.260291055894	0.458150323564	0.224515101101	0.219628538189	0.540097014422	0.509430232061	0.41725718623	0.406486294789	0.391008768718	0.352857269843	0.635756135606	0.712453805243	0.656774738248	0.481975767451	0.409097406778	0.250953428414	0.500362447963	0.362856016364	0.387407362565	0.439769526923	0.446351919156	0.233803382557	0.233817558066	0.242015962101	0.439193975691	0.221137059129	0.268432875216	0.203374421435	0.260524073847	0.258910634833	0.239966769898	0.145627218306	0.149409745789	0.18163824835	0.163407068035	0.20025828576	0.169038382918	0.186389574459	0.21476910563	0.390951461158	0.340627353925	0.344534542792	0.406747225965	0.35172754413	0.392742280264	0.23165686534	0.247860642319	0.347543755412	0.391654266153	0.29351280777	0.34522042545	0.301553477443	0.304870707951	0.246791566823	0.242274202684	0.301274866506	0.29122578873	0.256988267624	0.251370176399	0.711366940228	0.569762130872	0.566193509891	0.587380478325	0.592333075777	0.578379187208	0.712822352281	0.60455494862	0.705699826572	0.705238545949	0.501562862055	0.573137211623	0.616862174271	0.597301995876	0.572980551503	0.451201002866	0.660385445851	0.576562067838	0.390373903185	0.32979910487	0.340227778751
ERR2233233	0.12645628299	0.184025912485	0.187448157342	0.115958252055	0.154649313329	0.0	0.177987182261	0.1354997063	0.203381924165	0.175485328414	0.305449708975	0.429782795439	0.203071232367	0.210287348097	0.558579052953	0.524600986906	0.409538194765	0.405697391065	0.397008372672	0.431537749838	0.650689365791	0.728710026288	0.670756545713	0.498413905663	0.410890367752	0.319825283265	0.516288989919	0.333885241738	0.377666154709	0.523850531493	0.45026831604	0.20190769337	0.223609108491	0.215579898703	0.439849426011	0.285438616593	0.249616952779	0.281735020291	0.24687258045	0.236019353879	0.214707835516	0.105523529362	0.125404647785	0.131249984409	0.107829999963	0.159178006141	0.114631750066	0.135464553375	0.186966214635	0.355467795845	0.310663355694	0.329320843252	0.375151134233	0.31754292134	0.365030092817	0.195042067739	0.220505756471	0.309923168519	0.383235156752	0.262526254634	0.311446795586	0.272867676766	0.262309325472	0.227554321555	0.222156761397	0.263044375944	0.249403129492	0.227991903014	0.22976237604	0.727669601955	0.582071627243	0.576791742909	0.599243089408	0.603599743927	0.589802303425	0.730853659699	0.671002437665	0.723472518126	0.723213867228	0.572989844936	0.585915080808	0.629905873463	0.607640224646	0.558729171883	0.521110430061	0.651746500745	0.566267100396	0.47456282915	0.317394960981	0.323635502248
ERR2233234	0.173029182919	0.130843325799	0.19928931079	0.205781030974	0.117272502431	0.177987182261	0.0	0.167375338431	0.202924985514	0.182068649063	0.284228358251	0.470247609995	0.215448204173	0.210236417261	0.545354316099	0.517799092613	0.425909049424	0.408747937718	0.397626037903	0.345421422389	0.63636352846	0.717004763177	0.65941252809	0.487118257071	0.412434075628	0.202543465538	0.50485765617	0.385966857065	0.401246396863	0.431420601717	0.442439881063	0.205721272143	0.231067690723	0.215071902986	0.454360723523	0.170930482815	0.240103001504	0.171692908128	0.246396114788	0.23169080861	0.215151289529	0.180110041083	0.168486464971	0.179990061181	0.176053635357	0.185141594129	0.169210384757	0.183562713509	0.191227821618	0.416041351234	0.370449748418	0.363515048983	0.433614616325	0.380268798773	0.424543724728	0.243665716623	0.243439473844	0.367690597687	0.395498130046	0.283991631745	0.368254597948	0.284743732685	0.303309341366	0.249965991008	0.254644515867	0.294050275379	0.283080371097	0.245730627554	0.270302803654	0.716780560338	0.573113691883	0.56635581489	0.584306071951	0.587211216611	0.578371638671	0.705286206692	0.586662930206	0.697666886518	0.697480585155	0.508235791249	0.584122994833	0.617653187354	0.59734519309	0.594122169057	0.457987525889	0.68177222302	0.600792889916	0.379203247941	0.337892372307	0.340142076875
ERR2233235	0.146531840166	0.182799021704	0.136783705192	0.17189610467	0.172167723481	0.1354997063	0.167375338431	0.0	0.142516393305	0.119553251587	0.340308449945	0.468516926497	0.185227578689	0.183816238924	0.561404280823	0.529707836327	0.406554551609	0.4000214694	0.394321477039	0.432990526692	0.647671491213	0.731491792517	0.668874284151	0.499982448727	0.403454897585	0.268411497133	0.513684586623	0.372754840147	0.403053932577	0.525264008391	0.435311640192	0.149117141123	0.206109715808	0.15901153464	0.468305704777	0.23495090595	0.185972010422	0.264794663219	0.210106546394	0.176100438311	0.155153605129	0.143964137037	0.138618494393	0.117760476104	0.11838907937	0.110155907224	0.116325648685	0.1193301661	0.124993422943	0.3879656574	0.336293171321	0.33733333986	0.402621690555	0.347279795709	0.400941951029	0.200711904012	0.214088232237	0.335814689814	0.380546195624	0.234220272106	0.346762955384	0.233239380989	0.265461870783	0.21801944886	0.220637351417	0.24321444982	0.23220630748	0.214539498759	0.248244424907	0.731723119905	0.575321798774	0.56791622134	0.582921499986	0.590026788585	0.5815902322	0.721192980303	0.664314899781	0.712352083595	0.711589728435	0.585084882795	0.595123826709	0.623811463591	0.601870451522	0.590532468261	0.537755785319	0.679678896942	0.60325138823	0.469302182993	0.327386232415	0.329802884659
ERR2233236	0.197471623358	0.214188677799	0.123963399255	0.242543993628	0.229626578873	0.203381924165	0.202924985514	0.142516393305	0.0	0.106490857354	0.387397998824	0.508392202314	0.199639996328	0.190896656639	0.558717397689	0.52667196585	0.413625613324	0.397630295822	0.388380981914	0.430159968809	0.643386854513	0.730914241176	0.661160983453	0.49818475983	0.390796019394	0.227782456593	0.503615154904	0.407754009393	0.43243251587	0.519885665786	0.414038848996	0.119429571339	0.229683232848	0.125267193633	0.498976932813	0.201789352013	0.133934473302	0.269080444784	0.208537021216	0.123815552358	0.128058796606	0.210685781829	0.189669378344	0.164342715135	0.180935210655	0.137628026903	0.179966506199	0.16965294443	0.100111722368	0.428404898355	0.377650355164	0.362263951295	0.435423770373	0.383775486651	0.439546804098	0.239151922662	0.2329723409	0.36333764182	0.385222269079	0.239192373825	0.389306473834	0.22789450613	0.290812821307	0.244786598777	0.261768835987	0.245550195406	0.238167730326	0.229972993372	0.276853060215	0.732041080151	0.561888672554	0.557638236715	0.565705207511	0.577288894095	0.571221545903	0.71121318525	0.660474757013	0.699601148763	0.699788051101	0.603956891208	0.603753240267	0.617955816783	0.59916919292	0.617090058452	0.559240340423	0.704171489719	0.632115653068	0.457509324341	0.349617230015	0.339935766724
ERR2233237	0.17034936493	0.196742260533	0.117315849563	0.215164371587	0.207081933822	0.175485328414	0.182068649063	0.119553251587	0.106490857354	0.0	0.372619402438	0.490267441411	0.192750823199	0.184691016968	0.560080292457	0.526122001094	0.409805121742	0.394081398567	0.386341090247	0.431312695025	0.645220616365	0.732909590801	0.663496259006	0.498348337978	0.391721259052	0.241601970105	0.507121863665	0.393342682352	0.418919011823	0.522157330322	0.418942683957	0.119034687002	0.225701231803	0.125044559692	0.482724272204	0.211643377	0.150381163057	0.265687684431	0.203298151586	0.133801279911	0.127017666603	0.183640069198	0.164018598216	0.147824188938	0.160263141226	0.121090427949	0.156491936736	0.145825405673	0.101011943592	0.417305828373	0.367906673381	0.356097445564	0.427369703522	0.374962445982	0.430469384001	0.22517237619	0.221869177187	0.356970791131	0.385479127124	0.240692566985	0.37717025057	0.232090295891	0.283689788668	0.231946367126	0.245467880602	0.247746367697	0.238775694766	0.221428323389	0.25935798314	0.733080472882	0.567034754175	0.560519880378	0.571906690959	0.580834886771	0.574492248717	0.713568249718	0.66257379456	0.702487133719	0.702829101921	0.597097763028	0.598909467792	0.618977413309	0.59793294669	0.607573679503	0.550675752674	0.695598430172	0.622165923004	0.461101006144	0.330880357903	0.330613648623
