SampleID	ForwardFastqFile	ReverseFastqFile	TreatmentGroup	sample_accession	experiment_accession	geographic_location	library_name	site_name	sample_description	base_count	sample_title	Description	PCo1	PCo2	PCo3	PCo4	PCo5	PCo6	PCo7	PCo8	PCo9	PCo10	PCo11	PCo12	PCo13	PCo14	PCo15	PCo16	PCo17	PCo18	PCo19	PCo20	PCo21	PCo22	PCo23	PCo24	PCo25	PCo26	PCo27	PCo28	PCo29	PCo30	PCo31	PCo32	PCo33	PCo34	PCo35	PCo36	PCo37	PCo38	PCo39	PCo40	PCo41	PCo42	PCo43	PCo44	PCo45	PCo46	PCo47	PCo48	PCo49	PCo50	PCo51	PCo52	PCo53	PCo54	PCo55	PCo56	PCo57	PCo58	PCo59	PCo60	PCo61	PCo62	PCo63	PCo64	PCo65	PCo66	PCo67	PCo68	PCo69	PCo70	PCo71	PCo72	PCo73	PCo74	PCo75	PCo76	PCo77	PCo78	PCo79	PCo80	PCo81
ERR2233283	ERR2233283_1.fastq	ERR2233283_2.fastq	Gulf of Mexico	SAMEA104452352	ERX2286262	Gulf of Mexico	Sta A 2-3 cm 2	Station A	sediment	42030654	bioturb_Sta A 2-3 cm 2	bioturb_Sta A 2-3 cm 2	0.436735842971125	0.123120371011633	-0.047606672175774	-0.11070778061564	-0.0347826343830525	-0.0926059855814328	-0.271247174384638	-0.297366871034711	-0.142462662964727	0.0101979611810716	-0.0190730231068637	0.0789896126677579	-0.0541694031385855	-0.0939530903485398	-0.202848195844353	0.0553094635446762	-0.00904574711679584	-0.104703399045904	-0.00795434888702734	-0.0555171119720134	-0.0112112401768937	-0.0145703093641526	0.0403557921571073	0.0170690590052955	-0.0842030466206029	-0.0412711027924923	0.091895692418174	0.0313014939280333	-0.0770771170523048	0.0552433634994697	-0.0288270242221625	-0.00784362749135686	-0.00267994534569967	-0.00446150379826845	-0.00169296269450423	0.0257656986548809	-0.00168920845915959	0.0205117234949552	0.0133338991388936	-0.00222342023815747	-0.00907864883990934	0.00607416213985298	-0.00223668496142433	-0.00225922309142504	0.00122008711522416	-0.0000322694671670354	-0.0000588797659493172	-0.00476158957171373	0.00208485152513763	0.0178120129481547	-0.0066469459068842	0.00269478535094292	-0.00400157355611382	0.00361709007326753	-0.00170504308972071	0.00646161599540332	-0.00139422838135814	-0.000615615764119947	-0.00157273292191022	0.00825502594038424	0.000609361907252821	-0.0020582239811736	-0.000909397722810533	0.000173615830814039	-0.00363112684125057	0.00340807062058172	0.000199977319904906	-0.00362390512624294	-0.00568587257723773	-0.00269326909588953	0.00248949173728388	-0.000483857873019365	0.00368031859670692	0.00239907312434325	-0.00182987973566737	-0.00285725064542919	-0.00195444830603225	0.00261083836764173	0.000398491289486945	-0.000164170367142973	-0.00272979348062504
ERR2233284	ERR2233284_1.fastq	ERR2233284_2.fastq	Gulf of Mexico	SAMEA104452353	ERX2286263	Gulf of Mexico	Sta A 4-5 cm 1	Station A	sediment	35493336	bioturb_Sta A 4-5 cm 1	bioturb_Sta A 4-5 cm 1	0.425528704691283	0.0691259359392999	-0.0199524234357362	-0.120473457090406	-0.00798330798986199	-0.160772852387257	-0.332381793439839	-0.215340317204023	-0.23519868224874	0.013000756024855	-0.0105479069378259	-0.0157609840833295	0.0294987735725859	0.118547291512222	0.22610694670705	-0.0631881736639553	-0.0195380332706778	0.126462616047949	0.0106999628213961	0.0503863508755727	-0.0152005623689432	-0.00535943171313263	0.0366046541558906	-0.00693474928905841	0.0280595867633263	0.022930346802302	-0.00982640143226651	0.0282891668060839	-0.00733804883612781	0.0213602949179695	-0.00109275468114887	-0.0115527282640032	0.0127392123764357	0.000528120332772823	0.00285857507607692	-0.0201729920856405	-0.008371061755781	-0.00195699009597846	-0.00708267375476317	-0.00995183408454704	0.00316033160709077	-0.0175313681163266	-0.00855091558209606	-0.00705837672084925	-0.00761174801055719	-0.00354334190236195	0.00268186450815728	0.006541091130865	-0.00552577441204023	-0.00299777089139441	-0.00160369727216247	-0.0029958144470034	-0.00549275863657122	-0.00337543873636342	0.00121755014023864	0.00159440200384986	-0.000279140829888488	-0.00104661254570626	0.000877018697305785	0.00117311119662567	0.00223323455074617	0.00364297055140855	-0.00265362402998007	0.00342291080431452	0.00153687648067196	-0.000125763374581413	-0.00189078995615135	0.000447154974435924	-0.0034953995519451	-0.00155550446929629	-0.0017877504187941	0.00114810323100264	-0.00178015854149844	-0.000855444101399073	0.00062716667558212	-0.00108426739043656	0.0000327302659735205	-0.000698355145963633	0.000801991887232635	0.00037657770556003	0.000662744200568467
ERR2233285	ERR2233285_1.fastq	ERR2233285_2.fastq	Gulf of Mexico	SAMEA104452354	ERX2286264	Gulf of Mexico	Sta A 4-5 cm 2	Station A	sediment	46952795	bioturb_Sta A 4-5 cm 2	bioturb_Sta A 4-5 cm 2	0.369999371470242	-0.0727604498691939	-0.020889755146306	-0.494429311754296	-0.0164169717801403	-0.105273485079275	-0.255297297032528	-0.0588620729328242	-0.244390636662968	0.0265473145525492	-0.005320482705057	-0.0218750207892608	0.0178098899117705	0.0403321962095465	0.115821187799814	-0.0254240678217181	0.0410985299699988	0.00522830622817998	-0.0290170488596796	-0.00966206862386305	0.0408760441142121	0.0368692945293812	0.0265579565043457	0.0102983152843859	-0.00529857734945816	-0.0230903809117227	0.00927347405869208	-0.000954873890190236	-0.00387058100033857	-0.0195449004591482	0.00466444430342491	0.0129742223952161	-0.0161386795591694	-0.00957486721333783	0.00307726396007074	0.0157263851991405	0.00511785550433517	-0.01370486269458	-0.00876833862006938	0.0099190477566228	-0.00216282181749061	0.0124988133929334	0.0147272666112472	0.0145830194871746	0.00677881289403707	0.00428448603329457	-0.00400897907767371	-0.00513546197747385	0.00561512909140102	-0.0000887320239443976	-0.000593768117695469	0.00350008305668368	0.0054628748955959	0.00311250701848696	-0.00227877368979938	-0.000982499485196121	-0.000768752155580851	0.00220969123885049	-0.00282832244928664	-0.00519491576336397	0.000134772262144627	-0.001702284456271	0.00229630585280827	-0.00171088693921061	0.000766073920237132	-0.000655939389086443	0.00303655722211266	0.00192513854265207	0.00362590120510499	0.000877377815212067	0.00113832045229467	-0.00077394037025474	0.000215541479610938	-0.0000914533369626692	-0.0000783643153683625	0.00105365817242992	0.0000346857182431084	0.0001163338444725	-0.000487251637603027	-0.0000303381102656993	0.000215813458519326
ERR2233286	ERR2233286_1.fastq	ERR2233286_2.fastq	Gulf of Mexico	SAMEA104452355	ERX2286265	Gulf of Mexico	Sta A 9-10 cm 1	Station A	sediment	37382396	bioturb_Sta A 9-10 cm 1	bioturb_Sta A 9-10 cm 1	0.563772768893669	0.154465017322521	-0.172023092087201	0.109495448617398	-0.0251049859543138	-0.0423770567736276	0.0334476882232012	0.0729921731572764	-0.0304868675808591	-0.0137519100543655	0.00931573407874657	-0.0705846359506572	0.0416903286007544	-0.0225544990181939	0.0155951697790536	0.0230278011108311	-0.0411233547419604	-0.0103220322477764	0.0218507885776618	0.067793130732029	-0.00266867719795592	-0.00808960390504589	-0.136340269253518	-0.00968366412467565	-0.0205810482103629	-0.0224784405220432	0.0570361798674848	-0.026178481459726	-0.0198857237546316	0.0371360846131885	-0.0132969073508091	-0.0151887198415765	-0.00869983665574925	-0.0126100124099033	-0.00415140774657645	0.0447326881296256	0.00267763563519756	0.0326346518186795	0.0181941806030847	-0.0172198994315948	-0.0149565338084355	0.0125062243622787	0.00943887767625203	0.00691829078713905	-0.00434485158177866	-0.00300821880803621	0.00666514038315437	0.00784109418818855	0.00575589081925509	-0.025419681874779	-0.0017761589212744	-0.00585575217131531	0.00811382333322361	-0.0103659488852754	0.00134887961578766	0.00620280744690643	0.00301239919562122	0.00291120368494751	-0.000997307143278778	0.000973376552693163	0.00208996202320419	0.0127829089835488	-0.0268373907046499	0.00863415169924789	0.0129720840168277	-0.0198065770600634	-0.00239734201202925	0.0071829079584309	0.00583526636640213	0.00525117918400138	-0.0167998843526853	0.00515160496178344	-0.0132521951060877	-0.00955114380077202	0.00351655395487062	0.0102141974133967	0.00077286924428969	-0.0152290699254179	0.000291107690997589	0.000773860845281153	0.00749659554246942
ERR2233287	ERR2233287_1.fastq	ERR2233287_2.fastq	Gulf of Mexico	SAMEA104452356	ERX2286266	Gulf of Mexico	Sta A 9-10 cm 2	Station A	sediment	40593531	bioturb_Sta A 9-10 cm 2	bioturb_Sta A 9-10 cm 2	0.560277008444462	0.154057884005411	-0.168625104598061	0.0958650131371027	-0.0184177657209768	-0.0655151089878637	-0.00509217853485202	0.0585137091567103	-0.0634485286573523	-0.000287617090602833	0.0079608892245384	-0.0830391178321518	0.0491539850033907	-0.0160749470618628	0.0326958491257813	0.0115308492150399	-0.0402317000835438	0.00604847674854162	0.0346037760840847	0.0865568576176648	0.00113226534764048	-0.00707994764530338	-0.191433359654114	-0.0208007284181591	-0.0271939839867061	-0.00570377073553801	0.0162816129367891	-0.0611878124722662	0.0343481843468831	0.0323254587228272	0.000721652957209709	-0.0194995793447974	-0.00961522294089527	-0.00161956385637001	-0.00391442761262786	0.0122337043563298	0.00503582775511122	0.000738960299808873	-0.000106677743517079	0.00348067921354355	0.0102532046086853	0.00928773761568564	0.00222009202350426	0.00384623828907537	-0.00213431575432477	0.000140854930421143	0.000244134325548286	-0.00650220417610783	-0.00738186154558162	0.0114243561339941	-0.00201197249400992	-0.00113849465365755	-0.000354313949899325	0.00813659990060787	-0.000507835308151741	-0.0141060695893656	-0.0037640616228608	-0.00310513347566979	0.00220810327463374	-0.0138841174092181	-0.00423304631403768	-0.00961121198574723	0.0292325753849079	-0.0112567575495831	-0.00687792024066393	0.0162189120209785	0.00165802475070431	-0.00454925770332613	-0.0000204911724383278	-0.0014703249177196	0.015111728549136	-0.00478250828599805	0.0127244300685255	0.00827894102536796	-0.0015319451301556	-0.00737515969522707	0.000336495501367564	0.0121485718905288	-0.000599869292466844	-0.00081228762570753	-0.00569502660555083
ERR2233288	ERR2233288_1.fastq	ERR2233288_2.fastq	Gulf of Mexico	SAMEA104452357	ERX2286267	Gulf of Mexico	Sta A 44-46 cm 1	Station A	sediment	32299577	bioturb_Sta A 44-46 cm 1	bioturb_Sta A 44-46 cm 1	0.480999290763343	0.164236815656356	-0.0762075592682473	-0.017540074735142	-0.0317564839125866	0.315394900309448	0.183973142624302	-0.31434840492904	0.0798738679005868	-0.0252161569803284	0.0194444373491059	-0.149994991836584	0.0803552109985028	0.0153167397900591	0.0189545540842048	-0.0666911332827287	0.0968315282656122	0.0107652158734154	-0.0193595095642187	-0.0891217171214157	0.0107325117373661	-0.00782936374930465	0.015279623665524	0.00964509295434003	-0.0143274747017297	-0.00617215280880634	-0.0087615570360106	-0.0206808258103445	0.0128189521276358	0.0212832568950996	-0.000719860082414821	-0.0200582973646251	-0.00192260105438075	0.00346707987693355	-0.000411482530301069	0.0141601829471272	-0.000756745986850657	-0.000504529057648086	0.00474573370632247	-0.00587088801657552	0.0034174812202503	-0.00527348110086481	-0.00187834272667063	-0.00705131811612011	-0.0000702183880121347	0.00194254059276463	-0.00280727208297983	-0.000339260283687963	0.00208452124410251	0.010581289351751	0.00319723288707431	0.00211638090038209	-0.00730172885170732	0.00327396513998586	-0.0020192466081751	0.000825944365662772	0.000153717807679919	0.00924648636726618	0.00194078087268696	0.00293545279810328	-0.0017297643337344	0.00610539896730981	0.00116446858361078	0.000989501565008704	0.00193683899589538	0.0043885142430676	-0.00939701708959953	-0.0023211041921926	0.000155940487221483	-0.00316569716784756	0.00370976680342814	0.000670343107588999	0.00883439314425913	0.00107149950020815	-0.00841544291258433	-0.0088880334571066	0.003088692471759	0.0123232785751046	0.00683301245198495	0.00567287099251001	0.0164350504429019
ERR2233289	ERR2233289_1.fastq	ERR2233289_2.fastq	Gulf of Mexico	SAMEA104452358	ERX2286268	Gulf of Mexico	Sta A 44-46 cm 2	Station A	sediment	41972274	bioturb_Sta A 44-46 cm 2	bioturb_Sta A 44-46 cm 2	0.470960861311755	0.161262281027453	-0.0692141798050888	-0.0262326890210174	-0.0328560968529143	0.320305251000356	0.175712450366887	-0.333515219958699	0.0857820727446174	-0.0289152427295748	0.0192091305195972	-0.154517392090023	0.0822244445309473	0.0177309318876865	0.025429555219326	-0.0638389643472606	0.0947220407263746	0.00777877570457378	-0.0187159675318156	-0.0893038984176442	0.0100651145556248	-0.0105657078456409	0.0101598340403762	0.00959736283770828	-0.0122204344510405	-0.00381335269546191	0.00123855511921276	-0.0117947687014594	0.00660948501254321	0.00880938278990568	-0.000995591474545461	-0.00708667820958222	-0.000357295295616356	-0.00271141414597847	0.000369036231530631	-0.00569915951250271	-0.000684725638662299	-0.00194479603267409	-0.00329360456816986	0.0000279529258105313	-0.00191214022149442	-0.000597956600773755	0.00271126274973424	0.00535571208669503	0.00554977423956815	-0.00131029506410069	0.0033311004124178	-0.00189414939637187	-0.0001812237842617	-0.0210295207972201	0.00132871552113441	-0.0032687751977183	0.012524052946656	-0.00384695489864318	0.00705488561553471	-0.00402109964458265	0.000186930686186281	-0.0116140573345959	0.000738448427684532	-0.00502398901355906	0.00117205116043983	-0.00529054815305439	-0.000492583395779817	-0.00144348090243037	-0.00111880002610048	-0.00534419130934335	0.00895431560620431	0.00256414210788067	0.00121895808199268	0.00409965327698159	-0.00422920026302445	-0.00122563525957241	-0.00807928119960425	-0.000934400761401102	0.00816403959793752	0.00852614969371072	-0.00252720394190556	-0.0115520026906941	-0.00681758436191644	-0.00587975889431824	-0.0161473130489538
ERR2233290	ERR2233290_1.fastq	ERR2233290_2.fastq	Gulf of Mexico	SAMEA104452359	ERX2286269	Gulf of Mexico	Sta A 50-52 cm 1	Station A	sediment	35131096	bioturb_Sta A 50-52 cm 1	bioturb_Sta A 50-52 cm 1	0.471476442940407	0.15708174435877	-0.0746999518699766	-0.0531415418916154	-0.0370341028209778	0.33566406183861	0.199116382691747	-0.286166916105998	0.0330636832299526	-0.0158689336453348	-0.0127819323754595	0.0806643607987334	-0.0617902609949322	-0.00286177331128325	0.0283077838584344	0.0553050681477075	-0.105568337291872	-0.0118043778062451	0.0206381267293521	0.173112259911238	0.000211235546668864	0.0329943703864367	0.00105435466034291	-0.00761790445319269	0.0232721180033789	0.0104741536516576	0.00607264426445717	0.0410326582487993	-0.0198126571294262	-0.0842871814268537	0.00630634646429898	0.060724249746499	0.000558035076696426	-0.00229032424011826	-0.000351432890498467	-0.0112533013924499	0.010504234643472	0.00590935112231947	-0.00318690368993448	0.0143325220316527	-0.00825674671664393	0.0177311091916369	0.00397032835399643	0.0104601440612727	-0.00724867330804607	-0.00228685994698156	0.00584199471585604	0.00698406837468497	-0.00406662079214712	0.0189139891244473	-0.00880295868822829	0.00194052617633685	-0.00527266931054748	0.00258074293792793	-0.00863927934846886	0.00415413914041758	-0.00142286538439731	0.00182758347588079	-0.00534456149230685	0.0053683644307089	-0.00255595857816029	-0.00439954368814735	0.001178909375988	-0.00151943214147222	-0.00477533245387201	0.00438701198433131	0.00290214575229511	-0.00121718626922732	-0.00231564599329016	-0.00212800522678639	0.00386649296420612	0.0000430404530290003	0.0000401824164453511	0.00133315537871618	-0.0015888695256438	0.000530587623096568	-0.000645077040925139	0.000321706401979133	0.000203868241662786	0.0000303220047651094	-0.000785681415851503
ERR2233291	ERR2233291_1.fastq	ERR2233291_2.fastq	Gulf of Mexico	SAMEA104452360	ERX2286270	Gulf of Mexico	Sta A 50-52 cm 2	Station A	sediment	41769208	bioturb_Sta A 50-52 cm 2	bioturb_Sta A 50-52 cm 2	0.421787638932269	-0.0338341041185303	-0.0531669525740962	-0.456355701411841	-0.013444187441508	0.313531924577793	0.222359432403826	-0.0298406005040141	-0.0262423616062679	-0.0245804081064056	-0.0282069336155653	0.0682961216796304	-0.0711956000919042	-0.049641385406301	-0.0377207410820891	0.0896381133006654	-0.132364006014603	0.0385260653357197	0.024396577695524	0.0338558585101362	-0.00392947901678153	-0.011893143846916	-0.00323387932321033	-0.0119512336436239	0.0250243416451549	0.0196160087083692	-0.0164405623351496	0.0326645867763758	-0.0080741440689375	0.0221726103241043	0.00608241375951859	-0.0160645518686274	0.00195745531572939	0.0100641929337715	0.00318741423995778	-0.0072674820374411	-0.0109310764983461	-0.0086579895465885	0.00170783791952806	-0.0118078765802631	0.00822056884540056	-0.0218312494816426	-0.00667454006226488	-0.0136488797158473	-0.0103330935924261	-0.00253805250979771	-0.00392978445973284	0.00242571620207764	-0.00326338579897741	-0.00799487302338541	0.00433504642701428	-0.00339736210807282	-0.00599223570471315	-0.00429887752549616	0.00366293164918312	0.000368387274541759	0.000784389893094341	-0.00105120744533291	0.00263203408587263	-0.000700199947711772	0.00351432360246514	0.00262170365887939	-0.0000205375770663273	0.00216454063834225	0.00225335495674701	-0.000325438561351072	-0.00114251489228837	0.000177123741366775	-0.00219654303971896	-0.000336749167374304	-0.00181898738201304	-0.000588163007082498	-0.00107196468498152	-0.00193557808951513	0.00253431791543012	-0.00223539537830354	0.000783526821606417	0.000966902215462089	0.000200298712197044	0.000340527191098724	0.00060454442501419
ERR2233292	ERR2233292_1.fastq	ERR2233292_2.fastq	Gulf of Mexico	SAMEA104452361	ERX2286271	Gulf of Mexico	Sta 3 10-12 cm 1	Station 3	sediment	55873203	bioturb_Sta 3 10-12 cm 1	bioturb_Sta 3 10-12 cm 1	0.541400270423835	0.128186253196187	-0.159246442134232	0.120984596524254	-0.0115333717123665	-0.100739437636659	-0.00852009926900309	0.0996365648876546	0.0175710502992149	-0.0232775739184382	0.000904233368775304	-0.101184628681067	0.0266190547558209	-0.0418987521721519	-0.0600526805563716	0.0371263295762041	-0.0350496743667824	0.0078376193132906	0.00332228160070681	0.0454562508337753	0.00185021027542109	0.000683089108529145	0.0968390319908976	0.025181561807474	-0.0863325423080363	-0.0165104905991709	-0.0288484674851569	-0.0451867623270011	0.0441691004154185	0.0250202069040034	-0.00130329971178833	-0.0109049924798096	0.0198314653913539	0.00834979757723683	-0.000481606856558198	-0.0606203764333311	-0.00271530078959287	-0.0281763076855471	-0.0183856946852435	0.00871282320392163	0.0220157743487826	-0.00655128440777309	-0.0210477493509539	0.00455953107611553	-0.029585984039526	0.000670269876151167	-0.0162093388867888	-0.00138240408046079	-0.00848379169390013	0.0378719380581503	-0.00538456463933231	-0.000948541343309554	-0.0226372227083432	0.010581682785254	-0.0210449784281276	-0.00897964767883595	-0.00631959760724018	0.0335281892709315	-0.00597759640083731	-0.0286468209065848	0.00865541520406269	0.00994776731177524	0.00436309355797672	0.00411684981335027	0.0112482054993117	-0.00235748747210142	-0.0126371544186024	0.00776188790763746	0.00962655700842092	0.00316114396025039	-0.00645726441165285	0.00494547501612994	-0.00362202926758078	0.000596842586201774	0.00141401343396287	0.00656994116212609	-0.0000779713895848769	-0.00734333421206532	0.000571599909503463	-0.000614497315313709	-0.00105917529226888
ERR2233293	ERR2233293_1.fastq	ERR2233293_2.fastq	Gulf of Mexico	SAMEA104452362	ERX2286272	Gulf of Mexico	Sta 3 10-12 cm 2	Station 3	sediment	42696144	bioturb_Sta 3 10-12 cm 2	bioturb_Sta 3 10-12 cm 2	0.528345734461144	0.127427593670144	-0.165329929967182	0.133602827846852	-0.0102932084811878	-0.127077698752988	-0.0221241962214545	0.139245804047586	-0.00396073956890945	-0.0175079376911604	-0.00438256024296241	-0.0720943089151283	0.0239000313066326	-0.0325528255446664	-0.0460030625513582	0.0273359722121005	-0.0146062963818493	0.00595513169302287	-0.00903338415173666	0.0221168460763713	0.000879658925226803	0.00626186732844306	0.107839808446448	0.0220947529088923	-0.0202083698833666	-0.0179665177532712	-0.0343187392304782	-0.0504631901172048	0.0344477221362151	-0.00419360412235483	-0.00737852874161336	-0.0134901764050255	0.00774378486754962	0.00057647397653017	-0.000588901186982945	0.00409258049278015	0.00299205517088873	0.00624469812324287	0.0112006834029539	-0.0200253110400066	-0.0000494959222555898	0.0173113474363716	0.00661744478687825	0.0115284473806347	-0.0585299938206034	-0.0202460302266128	0.0364566835480323	0.0343492047363115	-0.0217745199220269	-0.0309612135719643	-0.0010507937722415	-0.00867806204208993	0.0102153616665868	-0.0145035303584899	0.0172083999265873	0.004717215111484	0.00396813022956767	-0.0330119393368647	0.00823903138019439	0.0248628134762253	-0.0136756443585641	-0.012538521756789	0.000382670021626298	-0.00768102951881307	-0.0132065342096113	0.00594059387515233	0.0111398892728387	-0.00518221204731537	-0.00986321138840796	-0.000513169986634761	0.00692817930570709	-0.00661928301421814	-0.000405107041348608	0.000655288027287137	-0.00145055283792535	-0.00465221571286294	0.000966321627161313	0.00566629993769721	-0.000707676315158346	-0.0000633669164851969	0.000585939471278064
ERR2233295	ERR2233295_1.fastq	ERR2233295_2.fastq	Gulf of Mexico	SAMEA104452364	ERX2286274	Gulf of Mexico	Sta 3 12-14 cm 2	Station 3	sediment	42803631	bioturb_Sta 3 12-14 cm 2	bioturb_Sta 3 12-14 cm 2	0.530618610011316	0.128324536634409	-0.166547505842257	0.135696904128521	-0.00346764373232867	-0.0964601946924085	0.0197857063599734	0.131079705054623	0.00196642531022296	-0.0169280762480591	-0.00638605282226181	-0.109177176006883	0.0345377933132323	-0.0411001815043815	-0.0576832268216664	0.0389441025107421	-0.0301040975387616	0.0148104345849026	0.00795180552008335	0.0238963658442829	0.00825869473414545	0.014406515823479	0.0295430132596801	-0.00174311072945501	-0.0139675188280907	-0.00169684173303941	0.0263169516491187	0.0576726138668264	-0.0338374351555903	0.00693357542776686	-0.00119195859691938	0.0367034608824274	0.010144176426604	-0.0101098239855967	0.0152105407472893	-0.087493617779405	-0.0210706259406952	-0.0324045403687893	-0.040693666413721	0.0426360866356526	-0.00406179015419432	-0.0111835600950651	0.00984644862695977	-0.00385759653149044	0.0704714830714971	0.0143309211006914	-0.00974123847876215	-0.0192163888354751	0.0222203934056458	-0.0397592607022325	0.00959544132557261	0.00627466794139674	0.0293111905080615	0.00298083669125866	0.0152930371876031	-0.00870943646234721	-0.0000397180765129342	-0.0211784830483826	0.00240586391749106	-0.00473973710722167	-0.00123177329823273	-0.00213326228139255	0.00671524916140651	-0.00239491284512718	0.000858913626798007	-0.0011851317503473	0.00915467499147815	0.00247838023469749	0.00189108910606063	-0.00262779817729033	0.000609233702693788	-0.000551068027130534	-0.00122965407907982	-0.00278982092391235	0.0026864368061036	-0.00398186174148314	0.00287553626962955	0.00347213313415672	0.000507352550757961	0.00149719601938384	0.00438323059078505
ERR2233296	ERR2233296_1.fastq	ERR2233296_2.fastq	Gulf of Mexico	SAMEA104452365	ERX2286275	Gulf of Mexico	Sta 3 14-16 cm 1	Station 3	sediment	27701307	bioturb_Sta 3 14-16 cm 1	bioturb_Sta 3 14-16 cm 1	0.516379419179806	0.108822419854535	-0.148625493804205	0.146153262366156	-0.000995240390282677	-0.132879139894034	-0.0159131474103554	0.161730618448467	0.048636267183322	-0.0264941691972566	-0.00219976677385307	-0.12065829764886	0.0590450893044926	-0.0204489944016442	-0.0445776738697254	0.00519092855427703	0.0107065783582375	0.0424503044366761	-0.00311847693105991	-0.0173086847418363	-0.00115959789755957	0.0307026745717958	0.0454272582907141	-0.0071879297264646	0.0978064275293532	0.01640370416255	-0.0362125693823211	0.0480538017269801	-0.0333807183176846	-0.0230820261588353	0.0173190970608061	-0.0101525817146969	-0.0127603858987366	0.0153432406987239	-0.00858638211003581	0.106055812688286	0.00611747210910281	0.0218048779428614	0.0267753495054197	-0.00604622071809671	-0.0158735459599675	-0.00586690720250121	-0.00291564564834906	-0.00879353639287449	0.0327181484542293	0.0079418667235657	-0.0150127664419669	-0.0237544613726614	0.00838844808911724	0.0418912788679905	-0.00342222860148084	0.0030935628505269	0.00462716455507861	0.00642820967976377	-0.0128828974786737	-0.00362364430008584	-0.0068550600487843	-0.00149641004402555	-0.0120012872292333	-0.0116606442018162	0.00755033458915627	-0.00553700941533852	0.00982547822628198	-0.000261231735795978	-0.00482617153072141	0.00887456499498587	0.0118436858602272	0.0024187728833799	-0.00337101677414574	-0.00606362578203067	0.00338983973246355	0.000373574212878397	-0.00474023772385556	-0.00404951339165834	0.00710933969606622	-0.00274132441090113	0.00265078871819184	-0.000869121043702035	-0.00138416363171058	0.000178660436200988	-0.00135450510587152
ERR2233297	ERR2233297_1.fastq	ERR2233297_2.fastq	Gulf of Mexico	SAMEA104452366	ERX2286276	Gulf of Mexico	Sta 3 14-16 cm 2	Station 3	sediment	39756401	bioturb_Sta 3 14-16 cm 2	bioturb_Sta 3 14-16 cm 2	0.516573765809764	0.112267760180987	-0.153748720236514	0.148265391816774	-0.00403302129212001	-0.130873721503486	-0.00993807069897963	0.162387102837964	0.014737524014363	-0.0277517866883184	-0.000352358181136557	-0.129733953021651	0.0572735379901171	-0.0157140017754704	-0.0391249370874401	0.0106481445220797	0.00694813925812266	0.0228621812111007	-0.00793588971368088	-0.0449117280818852	0.0050350277757211	0.00771562788202677	-0.00942983135786968	-0.0207528524457187	0.0790349428067776	0.0317909084600563	0.00787085734615119	0.104190715236278	-0.0649913597939101	-0.0460135059715599	0.0165307122578423	0.0357137253833225	-0.00939731192539406	0.00307626427933414	0.00517089807164094	-0.0143344637919211	0.00230928834638041	0.0000347128117662752	0.00611534243401969	-0.00781194850808918	0.00375353583914312	0.00281903203994745	-0.00392460024736141	0.000946654808299053	-0.0494951740728125	-0.0131914019642817	0.00717911538254558	0.019326734111067	-0.0046704911460207	-0.00222278450764446	0.00555137294362204	-0.00319594895811105	-0.0184323469249125	-0.00177786597290603	0.00336108437612576	0.00832557854226477	0.00638134947727363	0.0195690988000981	0.00915727386045017	0.0131045064613141	-0.00565430965271214	0.00625178437589982	-0.0102191686164663	0.00362100952507186	0.00306041549319033	-0.0065931711399902	-0.0182381547573907	-0.00452428621064975	0.00354901342033428	0.00536577234371813	-0.000917315002672721	0.00103063328271216	0.00790982759833723	0.00691633907681074	-0.00920002144025172	0.00462504983535968	-0.00368194137863121	0.00177753090687723	0.00101666136559315	-0.00108481009943633	-0.00299851618534136
ERR2233299	ERR2233299_1.fastq	ERR2233299_2.fastq	Gulf of Mexico	SAMEA104452368	ERX2286278	Gulf of Mexico	Sta 3 18-20 cm 2	Station 3	sediment	48289087	bioturb_Sta 3 18-20 cm 2	bioturb_Sta 3 18-20 cm 2	0.555174773588748	0.171414700578671	-0.160612672300781	0.120143327559591	-0.0217686606185517	-0.00519139134273223	0.100938457018909	0.171081397761453	-0.0480421457602596	0.0425393000635371	0.0103162385579432	0.090656487190796	-0.0113489314460642	0.0491506743837834	0.102629777387064	-0.0196012845042216	0.00691393183547168	-0.115996166594591	0.0135746852196327	-0.0930099294545971	0.00893456228196406	-0.0380661529317823	-0.0646947989445424	-0.0053529106050968	-0.0123512586057161	0.0079116431196838	0.00224129872342365	-0.000597874825556626	0.0219127000101034	-0.00420207965805375	-0.00897908183482853	0.00614711923153744	0.0105008483091944	0.0233943832679474	0.00426376025756219	-0.0335913757464125	-0.00524629510145309	-0.0405794521013416	-0.0171673882663961	-0.00399314321301402	0.0243887519199535	-0.0292994300105597	-0.0270352104024606	-0.0199256331737481	-0.00692646805674562	0.00626164805717036	-0.0227422976841873	-0.0240581425278321	0.00664428788189486	0.0467512331642676	0.00148225995062101	0.0162454060607786	-0.000846461580249854	-0.00316827090794018	-0.00113529722480083	0.0220602812991309	0.00453404517443073	-0.00791370749429086	0.0017671556208482	0.0379899018825771	-0.00108243808809263	-0.00562558456234033	-0.0186603138312946	-0.00170281081752816	-0.0128197924787278	-0.000437387562848766	0.0086439439531934	-0.00972136587670482	-0.0130742606740658	-0.00311407934468667	-0.00215104660235939	0.000276395678754003	-0.00536049463964028	-0.00306483088804881	0.000474508922993126	0.000662431327295921	-0.00197166812548265	-0.00215253551465854	-0.000189279409785604	-0.000663424686356788	-0.00187476615281441
