	ERR2233238	ERR2233239	ERR2233230	ERR2233231	ERR2233232	ERR2233233	ERR2233234	ERR2233235	ERR2233236	ERR2233237	ERR2233259	ERR2233319	ERR2233251	ERR2233229	ERR2233308	ERR2233309	ERR2233304	ERR2233305	ERR2233306	ERR2233307	ERR2233300	ERR2233301	ERR2233303	ERR2233313	ERR2233312	ERR2233258	ERR2233310	ERR2233317	ERR2233316	ERR2233315	ERR2233314	ERR2233252	ERR2233253	ERR2233250	ERR2233318	ERR2233256	ERR2233257	ERR2233254	ERR2233255	ERR2233249	ERR2233248	ERR2233241	ERR2233240	ERR2233243	ERR2233242	ERR2233245	ERR2233244	ERR2233247	ERR2233246	ERR2233278	ERR2233279	ERR2233274	ERR2233275	ERR2233276	ERR2233277	ERR2233270	ERR2233271	ERR2233272	ERR2233273	ERR2233263	ERR2233262	ERR2233261	ERR2233260	ERR2233267	ERR2233266	ERR2233265	ERR2233264	ERR2233269	ERR2233268	ERR2233299	ERR2233296	ERR2233297	ERR2233295	ERR2233292	ERR2233293	ERR2233290	ERR2233291	ERR2233289	ERR2233288	ERR2233285	ERR2233284	ERR2233287	ERR2233286	ERR2233281	ERR2233280	ERR2233283	ERR2233282	ERR2233311	ERR2233320	ERR2233321
ERR2233238	0.0	0.651462682779	0.680308822739	0.649386312698	0.656056641286	0.653544345802	0.673416451956	0.654204789946	0.669981156488	0.666599528173	0.739118257936	0.81256432617	0.685896772308	0.68449274679	0.826370112316	0.828477210171	0.799983721194	0.794435309419	0.798574020501	0.818371149606	0.886135104728	0.908370475816	0.865891861633	0.827605026566	0.805643125101	0.712057563832	0.823204723611	0.806649547633	0.875248539937	0.849656835471	0.815701354159	0.679907212593	0.689395003805	0.672280278717	0.816755741632	0.705934327378	0.698399591413	0.69836073432	0.69063449817	0.689444125849	0.67565578082	0.65480093239	0.634827652784	0.667862264159	0.658433051569	0.673192209732	0.664908717722	0.651581458722	0.664941515811	0.755437498131	0.73503797626	0.756401792408	0.767427873072	0.747979647928	0.768375894707	0.678178663594	0.676283293227	0.744877200033	0.754919552867	0.730308954634	0.727927542442	0.727854491768	0.727500768065	0.693425086108	0.687717938986	0.719566271985	0.719862277968	0.686828919449	0.695212045923	0.891526722194	0.849946358722	0.841358070825	0.840923925317	0.84251956756	0.841292740082	0.915059299292	0.945858627214	0.920093140906	0.920166380122	0.868150414693	0.850234594785	0.854986352983	0.854160417276	0.850624869522	0.854212736723	0.856131648981	0.851864693351	0.829376177614	0.767476830199	0.766025758014
ERR2233239	0.651462682779	0.0	0.693431325062	0.664967508458	0.652805155113	0.673719272454	0.65509765326	0.669200415168	0.680161217987	0.676588206589	0.726686252354	0.825094941157	0.697819566364	0.689130590693	0.829769189869	0.832616479806	0.807644047319	0.804439535104	0.8095243293	0.810201937074	0.887111921749	0.909964099298	0.873019169355	0.836594736688	0.816955298615	0.682783786668	0.832748524138	0.816046876368	0.880931293489	0.83415593629	0.826759187205	0.689874125227	0.699882566579	0.680344267142	0.824126333647	0.683913445617	0.704238984006	0.680033586974	0.702533446796	0.692845873869	0.681831523084	0.672120204716	0.651211787534	0.681934955512	0.66936107854	0.681540093429	0.675501868954	0.662974566518	0.671763106179	0.760348900434	0.749570066167	0.76891204441	0.77795503438	0.757465508125	0.780225435021	0.693312366581	0.691362094504	0.750822331558	0.764313198056	0.734749674898	0.739363707936	0.734181874556	0.735717880266	0.706773765901	0.701288858477	0.728965139384	0.728907144108	0.69864370126	0.713554660544	0.893152360505	0.856236932247	0.846415019655	0.847141445005	0.848688685846	0.848008422277	0.91958158978	0.947786037464	0.922147277267	0.922039851108	0.857714170014	0.854989777284	0.859845316028	0.85954094268	0.853792345214	0.844257347787	0.861194054237	0.858628874889	0.818096586257	0.774438532366	0.771576350483
ERR2233230	0.680308822739	0.693431325062	0.0	0.701733189804	0.688952608735	0.678774301827	0.683234184356	0.664150547758	0.66193614727	0.656830267054	0.76468271495	0.841004874305	0.700768339456	0.685210402868	0.839000846165	0.83939008218	0.812844193904	0.807596403947	0.813768415684	0.830595410654	0.890783946828	0.913042385592	0.873362494671	0.835331198926	0.814283398412	0.684381609103	0.831328238506	0.832192929433	0.89102244527	0.856237948903	0.818864508654	0.6577628434	0.713069688379	0.6548724588	0.842392516338	0.68787217951	0.676634995323	0.702577992358	0.709107985847	0.66065605654	0.655138778454	0.691784528696	0.677389393008	0.671318243752	0.67438689609	0.661839342771	0.674231942489	0.661339067715	0.650871769205	0.778729770205	0.765118205715	0.770043321251	0.78387672324	0.770510190354	0.795450688573	0.689856429418	0.688027423104	0.751806454991	0.760293848666	0.714081715604	0.745609999842	0.706503951253	0.719356877952	0.705812325021	0.703926486844	0.702265096933	0.706164704706	0.688740655015	0.722103013238	0.897846365481	0.857807097519	0.848842798705	0.848293354646	0.848103551293	0.849124809827	0.91977371279	0.948417463829	0.921928061297	0.922112600429	0.88178408295	0.86538960876	0.864067008778	0.863606805286	0.869200191388	0.872087839809	0.871185378945	0.86884622501	0.840146337574	0.765940115927	0.760497519084
ERR2233231	0.649386312698	0.664967508458	0.701733189804	0.0	0.661638887617	0.656979196931	0.685087137761	0.664776827982	0.690025898633	0.685084418913	0.734147121274	0.812250675609	0.700412498774	0.697352028374	0.838763369591	0.840181334948	0.810611927505	0.804056958025	0.813007028015	0.833720347299	0.895577499533	0.916086091464	0.877921038789	0.843063315598	0.817634374088	0.730345823593	0.835076262222	0.809132221101	0.87848109877	0.86211233365	0.83093899321	0.700286263361	0.690696760722	0.695642823303	0.816105787594	0.726404652076	0.716493033606	0.714538430415	0.705643744279	0.714938335973	0.699960739865	0.655206835651	0.64978925755	0.677258657045	0.66012135802	0.682317959302	0.669438017267	0.661104429913	0.677219168544	0.755174855413	0.734435260252	0.770975190253	0.770320214338	0.743852411465	0.764815797621	0.68217954966	0.68895932505	0.746128649608	0.769070209433	0.73953423087	0.729029002118	0.739567199587	0.730802513844	0.697562072796	0.691743739991	0.729834091876	0.730178374875	0.692351231472	0.701910795644	0.900153674607	0.864814090278	0.854341288022	0.854805437895	0.856626307779	0.855557892255	0.92406533937	0.950996208541	0.929864845768	0.928329633879	0.876469237768	0.861614504682	0.867526019073	0.866127976429	0.857443144811	0.862368001864	0.864210864834	0.858646862304	0.841882049022	0.775636685082	0.772991432141
ERR2233232	0.656056641286	0.652805155113	0.688952608735	0.661638887617	0.0	0.660994149662	0.649987653639	0.665044948393	0.679812936424	0.676285907649	0.722353290794	0.811011606131	0.697325465432	0.6937547694	0.824124869835	0.822926870022	0.800423877667	0.79688110125	0.799664150463	0.799210392526	0.882836592957	0.905833500826	0.864733419026	0.831175804077	0.808938866499	0.68425848528	0.827347322036	0.800110689794	0.869708103361	0.829021355208	0.818967010636	0.69313127996	0.690095926569	0.683696383382	0.812505987928	0.67892410158	0.705130404667	0.676725408154	0.704497533233	0.696769865226	0.683298900142	0.665170895269	0.657036706486	0.671130799649	0.65883880558	0.674980253231	0.667254234217	0.659947307181	0.667813616301	0.750515721164	0.737953384507	0.756985158607	0.766197776013	0.744526090389	0.766556070062	0.687581753195	0.689332717747	0.735301433876	0.753006754156	0.728705691892	0.733456186561	0.729787028337	0.728796158475	0.699685697995	0.694240333857	0.721891367821	0.719972968011	0.695147707561	0.694901889978	0.887677385401	0.852507421299	0.844115005478	0.842331378417	0.845239660194	0.843249414861	0.916275272399	0.942088538708	0.921177044487	0.919318980651	0.850043202208	0.850668469033	0.857395534387	0.857223995373	0.848894005243	0.837744313507	0.855243320031	0.851245392702	0.808978013627	0.763166686717	0.764790145995
ERR2233233	0.653544345802	0.673719272454	0.678774301827	0.656979196931	0.660994149662	0.0	0.675020060706	0.655196942035	0.669015528754	0.667750917459	0.73859316359	0.814724127531	0.697382313834	0.691426883216	0.836562268031	0.835270389061	0.808646826948	0.801726224274	0.807235650205	0.828268445864	0.8923739312	0.914601702146	0.876953706687	0.835651682027	0.813071087498	0.711468563251	0.83289697102	0.808977370319	0.878266305018	0.858349008593	0.82344521438	0.685719528635	0.693664515374	0.676975040605	0.819570447541	0.709354737492	0.702395101777	0.70747339542	0.706056727625	0.686944339268	0.682615359896	0.653472829172	0.652228362784	0.657159441025	0.646721379496	0.665430658696	0.656277622083	0.655853378433	0.662370864545	0.756556030402	0.735492951729	0.761750815403	0.768637628053	0.740828340975	0.766189182792	0.6781854697	0.683329737821	0.740021842709	0.757299618265	0.720075885387	0.729815624586	0.719307511697	0.720389086363	0.697524506962	0.691796591144	0.712295514304	0.711052963548	0.684698472824	0.697203946301	0.896738161538	0.861171916094	0.852538871885	0.852403001411	0.852456697604	0.852937656209	0.923415727887	0.950338809356	0.926304444002	0.927339065659	0.875321478811	0.860401750969	0.867079195523	0.865293484347	0.857433796241	0.862661734478	0.862777127152	0.857839215564	0.839775242082	0.76593003218	0.757894672034
ERR2233234	0.673416451956	0.65509765326	0.683234184356	0.685087137761	0.649987653639	0.675020060706	0.0	0.668228412166	0.670034451211	0.670598283924	0.732467478796	0.819249151466	0.702961325608	0.694490129734	0.822738628951	0.823998274331	0.802607701321	0.796799138487	0.802684463002	0.801470800149	0.886128401186	0.909779643813	0.8673691553	0.83296817523	0.808077350223	0.67312909162	0.824291450732	0.812977842189	0.879616192267	0.828207552943	0.819648968372	0.685625377516	0.706489241595	0.672874461002	0.822905506365	0.671275175412	0.70043009143	0.676152635335	0.70913506745	0.686976378296	0.675496756467	0.677829104562	0.671673713625	0.67280637922	0.672666376982	0.677634877117	0.677780948243	0.66504427033	0.668932127945	0.765520463105	0.752565492435	0.763849416966	0.772183239733	0.757111577796	0.782250402816	0.696566866755	0.693090038691	0.746426595328	0.760323826326	0.73193798513	0.745246522614	0.725396731649	0.726526587907	0.708944586049	0.704239592086	0.719610755338	0.716178781654	0.698486660014	0.710796759475	0.890749309909	0.851822064177	0.845398261214	0.845070201748	0.845902637506	0.844547728597	0.916581925798	0.943930982312	0.917672681314	0.919535174625	0.854085976871	0.852003007306	0.859655198988	0.857719523538	0.853783215418	0.842374216299	0.858744599199	0.856016493696	0.810716759447	0.766261938361	0.762071595402
ERR2233235	0.654204789946	0.669200415168	0.664150547758	0.664776827982	0.665044948393	0.655196942035	0.668228412166	0.0	0.647048480666	0.650031073297	0.750120811848	0.832902785629	0.691743708833	0.679858997841	0.842185249164	0.841193502441	0.813998793778	0.808916371395	0.813780283887	0.831579920435	0.892171622369	0.915127455633	0.87349634962	0.841036677518	0.818635975486	0.692391653227	0.837263452627	0.823851341652	0.885224929336	0.860127666858	0.828576643161	0.670853093759	0.68779639356	0.657779491669	0.834969835192	0.688280737159	0.677140212352	0.696062187449	0.691137466343	0.671248466709	0.661197321143	0.664082186293	0.655049565002	0.654772548557	0.649466675544	0.650684266618	0.653017348931	0.645811057492	0.640417319481	0.759498266759	0.743838158721	0.769618784565	0.774083273525	0.751625695411	0.778563001065	0.681362403882	0.675887722236	0.741191573742	0.76020912893	0.710214369156	0.737026016072	0.709434064948	0.712621133047	0.692213628868	0.689959784088	0.707828162745	0.702236702984	0.68169101048	0.708837227087	0.898386256649	0.859552527836	0.85062661056	0.848973127725	0.849192818167	0.846798132832	0.918846406633	0.949020308549	0.921756588372	0.923710404814	0.878352592566	0.862261108808	0.864783492764	0.866640433607	0.861613350121	0.868909147551	0.867302499882	0.864134464836	0.843145620233	0.773202586974	0.764043798657
ERR2233236	0.669981156488	0.680161217987	0.66193614727	0.690025898633	0.679812936424	0.669015528754	0.670034451211	0.647048480666	0.0	0.64197894872	0.765259061874	0.84186275607	0.700968322569	0.683316286604	0.841379826832	0.840323606586	0.815139347051	0.808324781239	0.812294574379	0.830644455497	0.890843061722	0.914214716636	0.872591114414	0.838253945131	0.814807286274	0.676603434112	0.834196519264	0.828169715751	0.889329332221	0.859533314275	0.823930676838	0.659935496861	0.701952292243	0.64653634293	0.843885366355	0.678747580758	0.669306020951	0.69958061588	0.700312254845	0.656244708884	0.650928537648	0.683545007197	0.666802150906	0.657001662866	0.660685239777	0.652300106241	0.663314518097	0.647811918365	0.637165851968	0.77181668058	0.763983887796	0.769621628486	0.783021963838	0.767673703389	0.79638249482	0.689863213661	0.685473555919	0.748497392085	0.760089864866	0.715781687458	0.742919245425	0.704014810324	0.721618379179	0.702735050327	0.70510531577	0.705280852462	0.705613133905	0.685539897285	0.723089907168	0.897585852381	0.855749570242	0.848374252147	0.844075857986	0.848181886049	0.845479275173	0.917246518043	0.948069000373	0.92126029659	0.919773052501	0.879496170264	0.862137811515	0.863329274187	0.863305161536	0.864787324366	0.870151035866	0.869000094133	0.865721038124	0.842242477615	0.770659923856	0.763585663978
ERR2233237	0.666599528173	0.676588206589	0.656830267054	0.685084418913	0.676285907649	0.667750917459	0.670598283924	0.650031073297	0.64197894872	0.0	0.762610682434	0.840215730124	0.694222093429	0.679152094168	0.838312254911	0.838076613619	0.812698307314	0.805610984132	0.811447584963	0.832027883943	0.891347816739	0.913281326848	0.8729991335	0.836434012045	0.812205026709	0.680465350246	0.830517931025	0.831834786719	0.891120695979	0.855744480403	0.820993752998	0.657532356329	0.702583092603	0.645482473513	0.842238778678	0.679693593578	0.670653038863	0.700292107083	0.694237143651	0.654801462084	0.646210005908	0.676415014775	0.662270099957	0.661108559609	0.657959409376	0.648407380682	0.661028991845	0.647983323018	0.644343831489	0.774156294521	0.759826036016	0.771837981794	0.781847846095	0.767418405656	0.795842399066	0.688339527137	0.682461301074	0.750947712974	0.76527914912	0.719140947562	0.746984283377	0.712002262645	0.722339102012	0.702183695424	0.699269177531	0.707808767045	0.704630595362	0.682999129092	0.71585453611	0.897601331479	0.857201596859	0.846764818457	0.846925164958	0.847227493497	0.846839028219	0.917724001668	0.948082508852	0.919377013549	0.920965879397	0.879170977915	0.862627727752	0.864848125798	0.863222526345	0.864552668168	0.868562090238	0.869004055509	0.866513827635	0.84134248421	0.766903240889	0.762276180735
