	sequences per sample	iteration	ERR2233229	ERR2233255	ERR2233253	ERR2233254	ERR2233231	ERR2233239	ERR2233233	ERR2233235	ERR2233236	ERR2233240	ERR2233238	ERR2233271	ERR2233241	ERR2233248	ERR2233243	ERR2233245	ERR2233246	ERR2233249	ERR2233250	ERR2233251	ERR2233259	ERR2233264	ERR2233265	ERR2233268	ERR2233277	ERR2233278	ERR2233287	ERR2233317	ERR2233261	ERR2233270	ERR2233266	ERR2233234	ERR2233247	ERR2233257	ERR2233262	ERR2233269	ERR2233267	ERR2233237	ERR2233256	ERR2233286	ERR2233292	ERR2233310	ERR2233293	ERR2233299	ERR2233301	ERR2233303	ERR2233260	ERR2233244	ERR2233304	ERR2233273	ERR2233276	ERR2233318	ERR2233258	ERR2233312	ERR2233263	ERR2233307	ERR2233272	ERR2233309	ERR2233274	ERR2233275	ERR2233279	ERR2233280	ERR2233281	ERR2233282	ERR2233283	ERR2233284	ERR2233285	ERR2233289	ERR2233297	ERR2233295	ERR2233296	ERR2233313	ERR2233300	ERR2233314	ERR2233305	ERR2233311	ERR2233306	ERR2233308	ERR2233315	ERR2233316	ERR2233319	ERR2233320	ERR2233321	ERR2233230	ERR2233242	ERR2233288	ERR2233290	ERR2233291	ERR2233232	ERR2233252
alpha_rarefaction_2443_0.txt	2443	0	8352.492957746479	7347.149068322981	7675.19014084507	6104.381944444444	8269.044776119403	8429.582089552237	7420.013422818792	8022.490566037736	7639.00641025641	6692.579617834395	7784.506578947368	6398.805369127517	7988.890510948905	6793.910828025478	7082.346153846154	7813.918918918919	7676.098684210527	6871.019480519481	6072.120689655172	8102.4689655172415	5685.517647058824	6488.127272727273	7340.75	6407.712121212121	4399.381944444444	3235.892857142857	2850.727272727273	1692.5405405405404	6786.021505376344	7111.086092715232	7112.7114093959735	7613.169354838709	7097.459459459459	6835.308139534884	6550.08904109589	7781.455882352941	9205.536585365855	9021.489361702128	6296.159420289855	2700.958762886598	3462.675675675676	3112.2213740458014	3206.288	956.4375	668.3134328358209	1795.375	6746.621794871795	6488.462962962963	5228.117021276596	3007.8662420382166	5604.808219178082	3962.1844660194174	5607.625	4211.795454545454	7634.151515151515	3463.7272727272725	3200.5697674418607	3316.10101010101	2477.6626506024095	4515.661870503597	5630.21875	2829.909090909091	2322.451923076923	2474.403846153846	2670.488636363636	2292.166666666667	2505.6875	1243.8139534883721	2762.375	2798.208333333333	2147.5149253731342	2961.666666666667	1207.6184210526317	3790.007692307692	4235.360655737704	2950.1428571428573	3911.813953488372	2713.05	2496.5232558139533	866.6435643564357	3785.135135135135	5086.102803738318	5410.557692307692	6844.087719298245	8196.330935251797	1093.5	1090.875	464.9230769230769	6443.95	6741.0
alpha_rarefaction_2443_1.txt	2443	1	8415.807142857142	7307.884615384615	6610.350877192983	6520.511627906977	8323.223776223776	8270.801526717558	6728.226415094339	7556.31875	8497.395683453236	6550.727272727273	7558.568493150685	6546.25	7684.125	7266.269736842105	8592.15	8300.351351351352	7737.232876712329	7342.054054054054	7162.4258064516125	8267.993243243243	6072.587096774194	6006.2	5836.88524590164	6053.104895104895	4436.035971223022	3209.675	2623.4571428571426	1851.4285714285713	7097.829268292683	6276.354651162791	7076.24183006536	6981.992957746479	6672.834355828221	8361.290322580644	5499.626506024097	7292.055172413793	7436.206666666667	7243.366863905326	6133.041095890411	2283.0545454545454	3283.024	3911.0095238095237	3405.3898305084745	1077.904761904762	625.1744186046511	1891.7857142857142	6404.3859649122805	7730.52	4001.978260869565	3196.7806451612905	4822.815642458101	4136.676470588235	6093.428571428572	3820.6363636363635	6561.913294797688	3213.0	3525.733333333333	3645.8673469387754	2456.528301886792	4301.560810810811	5402.417647058824	2799.721518987342	2600.021276595745	2785.7252747252746	2510.478723404255	2389.065934065934	2457.227272727273	907.9166666666666	2925.14406779661	2706.578947368421	2301.7520661157023	3204.348623853211	1191.5142857142857	3844.0243902439024	4201.170731707317	3227.216494845361	4671.774193548387	3379.0581395348836	2327.767441860465	866.6969696969697	3372.1171875	4347.433070866142	4296.598540145986	7124.05	8423.478260869564	1188.9516129032259	1271.3076923076924	450.22222222222223	7047.347517730496	7571.132075471698
alpha_rarefaction_2443_2.txt	2443	2	7593.1241830065355	8421.931506849316	7265.9607843137255	6031.152173913043	7827.479166666667	8542.007407407407	6917.83950617284	9403.540322580644	7864.6551724137935	7050.256578947368	7436.02	6969.439189189189	8155.3359375	6622.417647058824	6384.338983050848	7924.46835443038	7645.83125	5967.33152173913	7026.864864864865	7874.437086092716	5656.381502890174	6565.963855421687	5725.471590909091	5814.736842105263	4201.653594771242	3092.1186440677966	2605.148514851485	1635.1214953271028	6751.820652173913	6551.12426035503	7787.533783783784	6576.708333333333	6488.205882352941	8690.319444444445	7043.381944444444	7193.038961038961	7305.81875	7793.0	6673.861313868613	2353.5819672131147	3407.811475409836	3320.3783783783783	3977.032258064516	1129.6724137931035	686.3461538461538	1632.3333333333335	6788.454545454545	7450.212765957447	4701.777777777777	2884.0057471264367	5958.070422535211	3649.1401869158876	6517.448529411765	4500.333333333334	7393.006535947712	2942.267716535433	3769.4189189189187	3695.9417475728155	2749.1866666666665	4199.632258064516	6107.374149659864	2996.904109589041	2555.462365591398	3042.7625	3234.0394736842104	2928.12987012987	2032.0389610389611	917.0461538461539	2818.782608695652	2938.1792452830186	2448.359223300971	2993.403846153846	1178.5384615384614	4900.237623762376	4689.133928571428	2991.865979381443	4259.8536585365855	2914.5	2211.193181818182	783.1588785046729	3296.9836065573772	4579.093023255814	4528.959349593496	7314.705882352941	7745.638157894737	1016.8813559322034	1080.4912280701756	403.575	6755.426356589147	7700.861842105263
alpha_rarefaction_2443_3.txt	2443	3	6983.521739130435	7548.554838709678	7675.5395683453235	6053.776119402985	7237.738853503185	6700.151515151515	6913.974193548387	8361.15923566879	6955.71875	7264.428571428572	6976.852564102564	7135.043165467626	7214.539473684211	7981.144827586207	6419.434285714286	8069.537974683544	6361.6894736842105	6812.183006535948	6901.208053691275	7308.774390243902	5458.262569832403	6362.774566473989	6846.535483870968	5236.062111801242	4407.933774834437	3412.359477124183	2483.3425925925926	1560.3600000000001	6628.057142857143	7086.94	7214.3141025641025	6214.02027027027	7486.027027027027	9020.62676056338	7267.444444444444	6688.558282208589	7468.5	8466.455172413793	6341.721088435374	2508.1592920353983	3012.7954545454545	3354.7589285714284	3262.7520661157023	1028.318181818182	672.3333333333333	1720.2903225806451	6461.2822085889575	7158.490322580645	4812.943396226416	2913.1728395061727	5538.9047619047615	3343.3553719008264	6939.2	4517.051282051282	7443.452830188679	3355.294117647059	3519.378048780488	3093.913043478261	2654.2215568862275	4035.0193548387097	5829.9	2408.833333333333	3073.505617977528	3178.835294117647	2627.25	2645.843373493976	2112.0375	1093.9	2681.125	2858.462809917355	2509.6728971962616	3131.6116504854367	1317.2236842105262	3709.276923076923	4760.411764705883	2565.070866141732	4368.5196850393695	2911.087912087912	2293.0344827586205	831.8508771929825	3385.133333333333	4753.170731707317	5172.596638655463	7360.226993865031	8319.673913043478	1144.818181818182	1167.9423076923076	456.5	7015.32	8133.806666666666
alpha_rarefaction_2443_4.txt	2443	4	7103.135483870968	7394.3	6490.307692307692	5682.268656716418	7380.686274509804	7988.0298507462685	8135.711111111111	8023.620689655172	7591.892405063291	7102.944444444444	7417.75	7302.876811594203	8103.446043165468	7360.333333333333	6507.4	7723.189873417721	7717.223602484472	8406.975609756097	6847.8141025641025	8080.854166666667	5659.1325301204815	6117.921348314607	7354.198581560284	6024.36690647482	4501.158273381295	3203.242603550296	2414.666666666667	1900.0467289719627	7067.167664670658	8472.54961832061	7968.436507936508	5935.980132450331	6946.644171779141	8306.834437086092	6389.60248447205	6444.027027027027	7928.7692307692305	8036.090909090909	6470.506944444444	2845.4752475247524	3952.2	3606.266666666667	3036.007462686567	1000.671875	761.0588235294117	1911.2027027027027	6647.018987341772	6976.363636363636	3745.75	3346.959731543624	5116.503225806451	3885.690265486726	5978.306666666666	4273.254237288136	6534.556213017751	3608.9285714285716	3263.4857142857145	3197.7567567567567	2525.75625	4559.916030534351	4780.9	2861.521739130435	3118.5833333333335	2482.7058823529414	2623.1176470588234	2448.857142857143	2139.9870129870133	975.7169811320755	2863.175	2893.333333333333	2467.596638655462	3297.875	1572.8382352941176	3731.128	4622.405405405405	2664.5981308411215	3988.4074074074074	2634.6132075471696	2618.72972972973	773.1858407079646	3847.945945945946	4535.661157024793	4293.428571428572	8481.971428571429	7836.106666666667	1246.56	978.0	443.06666666666666	6967.763358778626	7732.509803921569
alpha_rarefaction_2443_5.txt	2443	5	7959.760869565217	7048.927272727273	6879.060240963855	6379.8091603053435	7691.24203821656	8030.689393939394	7509.361842105263	7973.993670886076	7525.64	7219.070921985815	7638.5675675675675	7208.420689655172	8234.34351145038	6610.304878048781	7083.7307692307695	8319.19867549669	7510.0	6297.449101796407	6293.650887573965	8349.468085106382	6063.905660377359	7422.296774193548	6062.5	5567.756578947368	4429.127516778523	3376.993865030675	2710.5445544554455	1939.1764705882354	7513.1366459627325	7258.163265306122	6721.731707317073	5818.913043478261	7372.724832214765	7456.894736842105	6250.96875	6652.229299363057	7713.012738853503	7658.125	7490.222222222223	2428.9296875	3439.9464285714284	3233.4545454545455	3307.060344827586	985.421875	670.6	1617.2068965517242	6201.258620689655	7329.419354838709	4588.016949152543	2939.0363636363636	5444.142857142857	3661.0619469026547	7829.55	4751.974358974359	7679.24183006536	3739.3092783505153	3615.5616438356165	3350.264705882353	2343.005714285714	4373.248275862069	6685.132352941177	2207.8	2398.0612244897957	2786.9375	2720.685393258427	2636.876712328767	2551.442857142857	1067.549019607843	2707.875	3216.0095238095237	2765.9633027522937	2910.443396226415	1191.3698630136987	3905.764705882353	4399.007936507936	2753.6785714285716	4719.603773584906	2760.2608695652175	2767.3333333333335	875.6666666666667	4312.360000000001	4748.4140625	4846.008695652174	8802.125	8376.496240601504	1184.4897959183672	1392.5	429.0882352941177	6843.575757575758	7652.289473684211
alpha_rarefaction_2443_6.txt	2443	6	7717.274647887324	8523.1	7710.10067114094	5459.077464788732	8184.223776223776	7778.1824817518245	7443.569444444444	7215.458823529411	8901.908396946565	6867.643835616438	7128.127272727273	6530.455172413793	7848.575342465753	6132.413407821229	7810.783783783784	7418.041916167665	7510.165605095542	6498.756097560976	6517.01935483871	8789.106382978724	5987.9754601227	5552.2307692307695	5992.086206896552	5329.1241830065355	4481.615384615385	3417.14375	3172.267441860465	1751.951923076923	8167.907284768212	6698.284810126583	7014.2885906040265	6636.321917808219	7604.122302158274	8524.16891891892	7022.359154929577	8139.711111111111	6515.26404494382	8134.292207792208	7218.4094488188975	2951.061224489796	4099.542056074766	3194.640625	3379.56	1055.516129032258	889.1702127659574	1929.45	6831.916167664671	7232.816326530612	4249.208333333334	2871.6235294117646	4901.617647058823	3509.925	6213.007462686567	5191.521276595745	6937.235294117647	2923.024	3363.203703703704	3289.348623853211	2688.3061224489793	4209.279220779221	5600.0375	2222.3218390804595	2936.0	2620.5339805825242	2694.0666666666666	3085.2083333333335	2550.8783783783783	1230.8139534883721	3054.1304347826085	3285.6666666666665	2452.6446280991736	3243.2871287128714	1365.5882352941176	4187.69298245614	4243.201492537313	3412.9764705882353	4236.360655737704	2645.78125	2242.75	797.3636363636364	3448.913043478261	4099.255474452555	5927.0	7435.02	7119.085714285714	1230.5964912280701	1095.611111111111	355.05882352941177	6740.413533834587	7187.388888888889
alpha_rarefaction_2443_7.txt	2443	7	7504.871621621622	7740.684210526316	6900.25641025641	6596.5234375	7753.209459459459	6749.037267080746	7875.065693430657	8423.54	7933.013157894737	6364.612716763006	7526.311688311688	7094.201438848921	9411.922413793103	7644.6866666666665	7617.625	7301.488235294118	7463.245398773006	7249.706666666667	6410.767441860465	8612.625	6788.4125	7059.806451612903	6069.7	6356.466666666666	4838.351145038168	3110.5632911392404	2663.346153846154	1799.2788461538462	6864.331325301205	8276.40425531915	8036.343511450382	7417.161538461539	6819.324675324675	8518.251748251747	6180.122699386503	7136.121621621622	6775.818181818182	9194.555555555555	6545.1654676258995	2583.141592920354	3562.051282051282	3313.8536585365855	3234.2545454545457	1357.909090909091	773.1818181818182	2331.5882352941176	6602.226415094339	7711.871621621622	4511.028037383177	2838.1593406593406	5107.098039215686	4117.471153846154	6421.13475177305	4068.7042253521126	7100.668711656442	2963.121951219512	2902.8508287292816	2908.162393162393	2637.09375	4645.333333333334	4922.231213872832	2392.032967032967	2932.0108695652175	2526.0	2827.3595505617977	2860.451219512195	2176.2763157894738	950.7843137254902	2819.8508771929824	3117.7227722772277	2292.96992481203	3276.5588235294117	1170.0131578947369	4024.4684684684685	4110.943548387097	3153.082474226804	4365.675	2886.2021276595747	2922.1470588235293	866.0943396226414	3668.590909090909	4907.025862068966	4912.086206896552	7550.12101910828	7133.734693877551	1200.1694915254238	1047.482142857143	613.2068965517242	6209.040268456376	6568.040462427745
alpha_rarefaction_2443_8.txt	2443	8	8938.207407407408	7084.921686746988	7638.643356643357	6063.920863309352	7115.33950617284	6962.090361445783	7569.788732394366	7566.12101910828	8134.369565217391	6172.685534591195	7696.099337748345	6545.064516129032	7341.94	7235.25	7907.297872340426	9235.138686131388	6710.75	6951.637583892618	6469.94578313253	9693.20325203252	5685.260115606937	6617.434523809524	6478.064516129032	7122.5609756097565	4276.899328859061	3647.7569444444443	2997.0337078651687	1932.1030927835052	7495.396449704142	7082.9933774834435	6929.03125	7636.120967741936	7847.919708029197	8353.208053691276	6877.131578947368	7022.348684210527	7593.901840490797	8719.0625	7676.0	2787.6964285714284	3316.532258064516	3815.5728155339807	3096.7441860465115	976.4242424242424	673.8783783783783	1792.8987341772151	6872.735849056604	6292.314606741573	3770.32	2923.3771428571426	6018.145833333333	3231.1190476190477	6724.705882352941	4932.6909090909085	7018.104651162791	3393.653846153846	3344.325842696629	3411.529411764706	2826.535294117647	4872.239130434782	5173.428571428572	2479.285714285714	2688.6741573033705	2629.4574468085107	2853.6744186046512	2570.4117647058824	2271.181818181818	1034.888888888889	2866.196261682243	3202.7906976744184	2485.448598130841	3161.009259259259	1318.0149253731342	4308.959016393443	4262.827272727272	3215.3478260869565	4318.118110236221	3045.5	2252.114942528736	843.495145631068	3380.722222222222	5115.054545454545	5151.842105263158	6893.0609756097565	8246.0	1227.6226415094338	1113.72131147541	379.5	6816.791666666667	6728.0526315789475
alpha_rarefaction_2443_9.txt	2443	9	7099.46875	8700.276923076923	6857.060606060606	5832.068965517241	7476.384615384615	7127.4394904458595	7539.271428571428	8481.137931034482	6763.006172839506	6074.0	8307.155555555555	6348.259259259259	7792.783783783784	6959.9607843137255	7438.020689655173	8440.735849056604	8249.013157894737	6723.131578947368	6892.3	8409.02205882353	5808.073619631902	7748.760869565217	6867.723684210527	5850.0	4378.917910447761	3129.089285714286	2611.1020408163267	1587.0	6416.022988505747	6356.875	7812.5496183206105	7821.0	7678.744827586207	8384.27027027027	6315.187919463087	7124.205298013245	7871.13475177305	8426.863945578232	6181.7692307692305	3173.125	3799.1009174311926	3592.1061946902655	3548.162162162162	1050.514705882353	827.5806451612902	1755.575	6437.672727272728	7391.440789473684	5132.594594594595	2820.3395061728397	6072.645390070922	3323.714285714286	5720.038961038961	4266.168	6485.846590909091	3478.5576923076924	3463.5569620253164	2641.387387387387	2857.806060606061	4382.838926174496	4824.244565217392	2498.469879518072	3008.4375	2826.421052631579	2698.5	2562.3456790123455	2632.5625	980.4067796610169	3134.5392156862745	2874.754098360656	2423.0243902439024	3029.4867256637167	1460.2941176470588	4724.142857142857	5057.428571428572	3151.3956043956046	4569.596774193548	2510.815789473684	2615.095890410959	893.9411764705883	4053.0283018867926	4517.115384615385	4666.333333333334	7939.156028368794	8232.577777777777	1290.8983050847457	990.1923076923077	616.8	6452.95	7280.188679245283
alpha_rarefaction_4876_0.txt	4876	0	12290.32142857143	10504.055045871559	9401.851744186046	9009.478260869564	12122.020833333334	10980.260273972603	11546.01090909091	11463.174603174602	11112.610223642172	10515.474402730375	10985.155405405405	9891.396166134185	10255.840531561462	9996.615384615385	11132.42857142857	11344.78205128205	11082.966463414634	10901.032608695652	9717.779141104294	12355.841155234657	8640.06325301205	9740.626139817628	8829.104956268222	9477.571428571428	7599.786885245901	4671.82	4112.978723404255	2401.037037037037	10069.133136094675	11558.614334470989	10128.363636363636	10565.496268656716	11298.020338983051	11747.925233644859	9445.68941979522	10797.634868421053	11671.087719298246	11793.603076923077	9644.061151079137	4144.653179190751	5646.855721393034	5486.636842105263	4771.196078431372	1709.0361445783133	890.3486238532109	2634.6119402985078	9624.90322580645	11514.23489932886	6315.372807017544	3607.51	7401.010638297872	5580.121951219512	9515.148014440434	6537.0142857142855	10582.256965944272	5548.124324324324	5121.424137931035	5502.079365079366	4226.125	6135.045454545454	7145.675757575757	3810.843137254902	3439.0271739130435	4070.9622641509436	3602.0304878048782	3536.203821656051	3841.2734375	1532.7764705882353	4462.887096774193	4676.942408376963	3793.6666666666665	5149.005494505494	1653.1904761904761	6275.307692307692	6720.626666666667	4547.0	5832.2125	4510.0	3861.3125	1074.2857142857142	5070.9748953974895	7269.820627802691	6902.612	12273.07142857143	10849.813725490196	1749.314606741573	1910.0	607.5166666666667	10754.920318725099	11387.881188118812
alpha_rarefaction_4876_1.txt	4876	1	11661.242320819112	10214.676217765042	10943.374570446736	9564.725868725869	11542.05498281787	11595.100719424461	10774.658783783783	11616.77950310559	11505.094594594595	10855.10035842294	10581.632258064517	10849.111913357401	11305.124567474048	10173.0	12172.069343065694	12794.267123287671	12123.124137931034	10565.535593220338	9988.950331125827	12566.19387755102	8474.08510638298	9714.431677018634	9875.24834437086	9012.523255813954	6836.664	4907.068441064639	4687.745341614907	2917.5641025641025	11220.537735849057	12113.369003690037	10930.040404040403	10559.432432432433	10701.95172413793	12436.349514563106	9530.869999999999	11016.342007434945	10405.898507462687	12140.288888888888	9918.066176470587	3716.05291005291	5225.51724137931	5451.668449197861	4676.361111111111	1456.119266055046	905.6635514018692	2873.6929133858266	9810.648648648648	10396.53205128205	7067.364583333333	3653.2626262626263	8485.31954887218	5354.101941747573	9802.080152671755	7216.39	10904.28338762215	5109.809523809524	5137.98	5641.38202247191	3828.0823529411764	6449.844444444445	9436.632183908045	3520.910714285714	3810.4011976047905	3703.4301675977654	4268.354166666666	3456.556818181818	4130.974358974359	1346.0792079207922	4225.839805825242	4303.160621761658	3700.7120418848167	4684.172413793103	1568.514705882353	6680.89	6520.343347639485	4228.941176470588	6137.189873417721	4238.934523809524	4091.0	999.25	5266.260089686099	7468.815789473684	6819.518518518518	11598.039735099337	12275.64	1718.5	1679.5	510.11940298507466	10476.555102040817	11364.376237623763
